listing_id,district_name,borough,inside_ringbahn,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold,listing_date,hunting_difficulty_score,anmeldung_ease_score
1013,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,56.7,1014.51,1181.69,17.89,2025-11-22,4,4
1014,Moabit,Mitte,True,Apartment,False,70.7,1290.36,1540.12,18.25,2026-04-28,4,3
1015,Wedding,Mitte,True,Room,False,15.1,284.45,413.98,18.84,2025-08-05,3,3
1016,Lichtenberg,Lichtenberg,False,Apartment,False,61.2,826.91,1007.9,13.51,2025-07-10,2,4
1017,Mitte,Mitte,True,Apartment,False,55.7,1213.04,1422.72,21.78,2026-07-22,5,4
1018,Neukölln,Neukölln,True,Room,False,24.8,457.77,615.9,18.46,2026-01-23,4,3
1019,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,37.3,740.94,880.64,19.86,2025-11-08,5,3
1020,Pankow,Pankow,False,Apartment,False,57.5,901.76,1092.06,15.68,2026-08-21,3,4
1021,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,True,27.8,729.53,867.73,26.24,2025-06-10,5,3
1022,Mitte,Mitte,True,Room,True,23.2,664.75,817.5,28.65,2026-06-17,5,4
1023,Pankow,Pankow,False,Apartment,True,75.7,1492.92,1799.94,19.72,2026-05-12,3,4
1024,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,41.8,942.75,1098.88,22.55,2025-09-05,4,4
1025,Mitte,Mitte,True,Room,False,23.1,553.54,704.23,23.96,2026-07-10,5,4
1026,Wedding,Mitte,True,Room,True,20.5,420.29,541.09,20.5,2025-08-18,3,3
1027,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,58.6,895.84,1106.93,15.29,2025-09-12,2,5
1028,Neukölln,Neukölln,True,Apartment,False,37.5,604.78,741.9,16.13,2026-06-01,4,3
1029,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,71.9,1329.95,1586.29,18.5,2025-10-27,4,4
1030,Mitte,Mitte,True,Apartment,False,64.6,1447.65,1687.6,22.41,2026-07-24,5,4
1031,Moabit,Mitte,True,Room,True,14.3,335.27,462.68,23.45,2026-04-28,4,3
1032,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,66.1,1564.43,1790.72,23.67,2025-08-22,4,4
1033,Neukölln,Neukölln,True,Apartment,False,56.9,1017.19,1222.33,17.88,2026-05-17,4,3
1034,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,70.8,1291.85,1572.2,18.25,2026-06-06,4,4
1035,Steglitz,Steglitz-Zehlendorf,False,Room,False,27.2,465.61,599.03,17.12,2026-01-28,2,5
1036,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,True,72.5,1843.89,2071.5,25.43,2026-04-07,5,3
1037,Moabit,Mitte,True,Room,False,27.9,516.67,640.28,18.52,2025-06-25,4,3
1038,Mitte,Mitte,True,Room,True,23.5,663.23,805.96,28.22,2026-07-19,5,4
1039,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,17.2,463.16,637.75,26.93,2026-07-07,5,3
1040,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,62.9,1244.59,1491.42,19.79,2026-08-22,4,4
1041,Wedding,Mitte,True,Apartment,True,37.5,834.51,986.58,22.25,2026-06-22,3,3
1042,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,65.5,1394.35,1592.31,21.29,2026-03-15,5,3
1043,Mitte,Mitte,True,Apartment,True,40.9,1059.99,1214.35,25.92,2026-05-29,5,4
1044,Moabit,Mitte,True,Apartment,False,78.5,1231.6,1493.51,15.69,2026-07-25,4,3
1045,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,True,27.6,749.61,913.87,27.16,2026-01-29,5,3
1046,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,True,17.7,453.41,604.32,25.62,2025-10-04,4,4
1047,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,74.4,1395.93,1649.98,18.76,2025-12-27,5,3
1048,Moabit,Mitte,True,Apartment,False,69.1,1264.14,1501.23,18.29,2026-06-30,4,3
1049,Mitte,Mitte,True,Apartment,False,38.5,817.54,947.75,21.23,2026-07-01,5,4
1050,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,True,14.5,409.15,556.5,28.22,2026-04-20,5,3
1051,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,83.6,1174.92,1506.22,14.05,2026-05-25,2,5
1052,Wedding,Mitte,True,Apartment,False,50.7,762.03,959.37,15.03,2026-02-26,3,3
1053,Pankow,Pankow,False,Apartment,False,57.3,798.47,1002.07,13.93,2026-07-09,3,4
1054,Pankow,Pankow,False,Apartment,False,79.4,1239.16,1507.96,15.61,2025-09-10,3,4
1055,Neukölln,Neukölln,True,Room,False,19.5,409.27,576.46,20.99,2026-02-22,4,3
1056,Wedding,Mitte,True,Room,True,21.7,477.3,597.7,22.0,2025-06-15,3,3
1057,Wedding,Mitte,True,Apartment,True,73.7,1608.75,1832.25,21.83,2025-07-01,3,3
1058,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,15.7,339.93,511.12,21.65,2026-01-16,4,4
1059,Neukölln,Neukölln,True,Apartment,True,51.9,1152.44,1339.17,22.21,2026-06-01,4,3
1060,Lichtenberg,Lichtenberg,False,Apartment,False,46.7,631.47,804.27,13.52,2026-07-23,2,4
1061,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,53.9,979.36,1169.07,18.17,2025-09-07,2,5
1062,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,56.3,1233.07,1425.05,21.9,2025-08-06,4,4
1063,Moabit,Mitte,True,Room,True,23.5,534.39,695.01,22.74,2026-08-21,4,3
1064,Neukölln,Neukölln,True,Apartment,False,84.8,1569.78,1912.15,18.51,2026-06-10,4,3
1065,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,41.4,954.53,1109.59,23.06,2026-08-16,4,4
1066,Wedding,Mitte,True,Room,True,20.6,478.4,612.41,23.22,2025-07-31,3,3
1067,Pankow,Pankow,False,Apartment,True,53.5,969.83,1132.54,18.13,2025-11-04,3,4
1068,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,25.1,486.55,634.88,19.38,2025-06-25,4,4
1069,Neukölln,Neukölln,True,Apartment,True,76.0,1649.18,1901.38,21.7,2026-08-20,4,3
1070,Mitte,Mitte,True,Room,False,21.9,568.73,729.52,25.97,2026-01-30,5,4
1071,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,41.9,807.4,962.46,19.27,2025-08-16,2,5
1072,Steglitz,Steglitz-Zehlendorf,False,Room,False,23.3,382.04,507.17,16.4,2025-12-20,2,5
1073,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,79.5,1527.14,1819.31,19.21,2026-08-18,4,4
1074,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,74.8,1572.09,1839.37,21.02,2025-08-03,5,3
1075,Lichtenberg,Lichtenberg,False,Apartment,True,65.9,1137.37,1373.57,17.26,2025-09-05,2,4
1076,Moabit,Mitte,True,Apartment,True,67.9,1545.87,1765.18,22.77,2025-09-14,4,3
1077,Prenzlauer Berg,Pankow,True,Apartment,False,64.0,1211.26,1437.84,18.93,2025-11-12,5,4
1078,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,81.7,1436.8,1691.43,17.59,2025-06-13,4,4
1079,Wedding,Mitte,True,Room,True,15.6,302.17,421.53,19.37,2025-10-09,3,3
1080,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,23.5,481.12,653.59,20.47,2025-09-01,5,3
1081,Mitte,Mitte,True,Apartment,True,39.9,1085.39,1213.45,27.2,2026-07-29,5,4
1082,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,22.4,569.63,712.42,25.43,2025-07-29,5,3
1083,Neukölln,Neukölln,True,Room,False,19.7,396.82,533.31,20.14,2025-09-28,4,3
1084,Mitte,Mitte,True,Room,False,23.5,543.89,689.95,23.14,2026-07-08,5,4
1085,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,15.2,350.64,473.86,23.07,2025-08-12,5,3
1086,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,47.3,1270.94,1439.62,26.87,2025-06-22,4,4
1087,Mitte,Mitte,True,Apartment,False,66.0,1490.82,1695.48,22.59,2025-07-01,5,4
1088,Moabit,Mitte,True,Room,True,23.5,606.12,729.95,25.79,2026-08-05,4,3
1089,Wedding,Mitte,True,Room,True,21.5,411.31,566.71,19.13,2026-07-31,3,3
1090,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,78.9,1503.12,1779.73,19.05,2026-07-16,5,3
1091,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,66.8,1341.79,1592.24,20.09,2025-10-18,4,4
1092,Prenzlauer Berg,Pankow,True,Apartment,True,45.5,1276.57,1458.43,28.06,2025-08-08,5,4
1093,Lichtenberg,Lichtenberg,False,Apartment,False,35.2,447.83,557.24,12.72,2026-03-12,2,4
1094,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,61.9,933.73,1161.45,15.08,2025-07-10,2,5
1095,Wedding,Mitte,True,Room,False,23.4,431.16,564.1,18.43,2026-07-22,3,3
1096,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,43.9,1094.43,1222.18,24.93,2026-01-23,4,4
1097,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,46.1,766.7,915.94,16.63,2026-05-30,4,4
1098,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,22.8,498.02,622.39,21.84,2026-02-08,4,4
1099,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,23.9,504.2,614.66,21.1,2026-07-26,4,4
1100,Lichtenberg,Lichtenberg,False,Room,False,22.0,361.8,507.67,16.45,2026-05-04,2,4
1101,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,63.3,826.89,1020.2,13.06,2025-07-04,2,5
1102,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,17.2,388.99,549.84,22.62,2025-09-07,5,3
1103,Lichtenberg,Lichtenberg,False,Room,False,23.5,394.77,549.01,16.8,2026-08-27,2,4
1104,Moabit,Mitte,True,Room,False,23.4,461.05,626.55,19.7,2025-11-13,4,3
1105,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,41.1,748.89,892.52,18.22,2026-02-20,4,4
1106,Mitte,Mitte,True,Apartment,True,48.9,1337.75,1479.86,27.36,2025-09-08,5,4
1107,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,14.4,310.77,484.35,21.58,2026-01-03,4,4
1108,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,51.5,1211.68,1362.75,23.53,2026-01-08,5,3
1109,Mitte,Mitte,True,Apartment,False,51.7,1078.29,1234.91,20.86,2025-10-01,5,4
1110,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,61.0,1062.15,1244.39,17.41,2026-04-04,4,4
1111,Pankow,Pankow,False,Room,True,20.3,405.73,575.32,19.99,2025-12-11,3,4
1112,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,74.1,1243.64,1529.88,16.78,2025-06-29,4,4
1113,Neukölln,Neukölln,True,Apartment,False,40.1,653.44,772.24,16.3,2026-08-10,4,3
1114,Schöneberg,Tempelhof-Schöneberg,True,Room,False,19.8,432.34,593.53,21.84,2026-04-16,4,4
1115,Mitte,Mitte,True,Apartment,False,56.4,1266.01,1436.42,22.45,2026-04-30,5,4
1116,Lichtenberg,Lichtenberg,False,Apartment,False,51.4,679.88,835.27,13.23,2026-04-01,2,4
1117,Steglitz,Steglitz-Zehlendorf,False,Room,False,16.7,281.94,433.37,16.88,2025-10-10,2,5
1118,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,20.2,399.1,560.91,19.76,2025-07-01,4,4
1119,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,27.4,645.11,775.34,23.54,2026-08-28,5,3
1120,Wedding,Mitte,True,Apartment,True,50.4,950.7,1097.35,18.86,2026-03-28,3,3
1121,Lichtenberg,Lichtenberg,False,Apartment,True,60.4,1203.98,1409.73,19.93,2025-09-09,2,4
1122,Prenzlauer Berg,Pankow,True,Apartment,True,38.4,944.62,1087.86,24.6,2026-01-26,5,4
1123,Pankow,Pankow,False,Apartment,False,63.3,906.04,1112.37,14.31,2025-11-16,3,4
1124,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,26.7,600.93,770.73,22.51,2026-04-24,5,3
1125,Prenzlauer Berg,Pankow,True,Apartment,False,45.7,938.05,1112.72,20.53,2026-07-23,5,4
1126,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,True,55.0,1290.32,1450.47,23.46,2025-12-01,4,4
1127,Mitte,Mitte,True,Apartment,True,57.0,1714.18,1904.1,30.07,2025-06-16,5,4
1128,Prenzlauer Berg,Pankow,True,Room,True,26.4,744.58,890.62,28.2,2025-08-31,5,4
1129,Prenzlauer Berg,Pankow,True,Room,False,26.7,559.89,713.92,20.97,2025-12-12,5,4
1130,Lichtenberg,Lichtenberg,False,Apartment,True,81.8,1368.78,1685.46,16.73,2026-05-05,2,4
1131,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,84.9,1842.96,2178.66,21.71,2025-07-04,5,3
1132,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,25.1,527.08,661.66,21.0,2025-12-09,5,3
1133,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,47.2,789.48,961.25,16.73,2025-09-05,4,4
1134,Wedding,Mitte,True,Room,True,17.5,377.04,495.26,21.55,2026-02-16,3,3
1135,Pankow,Pankow,False,Apartment,True,39.1,747.18,863.61,19.11,2026-02-16,3,4
1136,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,60.5,1098.13,1307.29,18.15,2025-11-12,4,4
1137,Steglitz,Steglitz-Zehlendorf,False,Room,False,24.0,399.59,527.03,16.65,2025-12-23,2,5
1138,Lichtenberg,Lichtenberg,False,Apartment,False,36.8,489.51,605.19,13.3,2026-08-16,2,4
1139,Prenzlauer Berg,Pankow,True,Room,True,26.4,762.26,896.58,28.87,2026-03-09,5,4
1140,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,True,20.2,528.03,668.27,26.14,2026-04-15,5,3
1141,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,19.7,430.02,560.63,21.83,2025-12-13,4,4
1142,Mitte,Mitte,True,Room,True,23.0,629.53,794.3,27.37,2026-02-18,5,4
1143,Wedding,Mitte,True,Apartment,False,81.3,1161.22,1403.95,14.28,2025-06-20,3,3
1144,Wedding,Mitte,True,Room,True,18.6,395.11,549.54,21.24,2025-10-19,3,3
1145,Prenzlauer Berg,Pankow,True,Apartment,False,84.9,1835.85,2157.43,21.62,2025-10-12,5,4
1146,Mitte,Mitte,True,Apartment,True,52.3,1688.98,1892.23,32.29,2026-06-23,5,4
1147,Lichtenberg,Lichtenberg,False,Room,False,27.8,494.5,660.76,17.79,2025-09-25,2,4
1148,Prenzlauer Berg,Pankow,True,Apartment,True,46.7,1255.47,1417.17,26.88,2026-07-22,5,4
1149,Moabit,Mitte,True,Room,True,25.8,608.19,745.34,23.57,2026-01-11,4,3
1150,Moabit,Mitte,True,Apartment,True,41.9,942.92,1101.53,22.5,2026-02-11,4,3
1151,Lichtenberg,Lichtenberg,False,Apartment,True,56.0,1029.79,1244.51,18.39,2026-03-03,2,4
1152,Neukölln,Neukölln,True,Room,True,25.0,632.79,804.71,25.31,2025-11-17,4,3
1153,Pankow,Pankow,False,Apartment,False,65.4,1036.86,1303.44,15.85,2025-09-13,3,4
1154,Schöneberg,Tempelhof-Schöneberg,True,Room,True,20.6,510.29,661.83,24.77,2025-11-03,4,4
1155,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,16.5,387.96,537.18,23.51,2025-06-14,5,3
1156,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,19.4,414.04,542.96,21.34,2026-02-24,5,3
1157,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,True,35.6,914.19,1034.14,25.68,2025-07-27,5,3
1158,Kreuzberg,Friedrichshain-Kreuzberg,True,Apartment,False,38.4,844.73,995.98,22.0,2025-08-06,5,3
1159,Prenzlauer Berg,Pankow,True,Room,False,23.3,501.71,649.09,21.53,2025-11-06,5,4
1160,Pankow,Pankow,False,Room,False,20.4,331.65,506.07,16.26,2026-01-15,3,4
1161,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,47.3,909.23,1078.71,19.22,2026-02-07,5,3
1162,Moabit,Mitte,True,Apartment,True,39.6,917.2,1048.52,23.16,2026-08-06,4,3
1163,Steglitz,Steglitz-Zehlendorf,False,Apartment,True,76.2,1467.73,1705.13,19.26,2026-04-13,2,5
1164,Steglitz,Steglitz-Zehlendorf,False,Room,True,23.2,464.18,619.59,20.01,2025-06-23,2,5
1165,Prenzlauer Berg,Pankow,True,Apartment,True,79.1,2134.38,2370.11,26.98,2026-06-07,5,4
1166,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,55.6,834.73,1004.06,15.01,2025-12-06,2,5
1167,Friedrichshain,Friedrichshain-Kreuzberg,True,Apartment,False,74.0,1445.91,1675.15,19.54,2025-09-15,5,3
1168,Wedding,Mitte,True,Room,True,22.9,505.03,637.37,22.05,2025-12-22,3,3
1169,Prenzlauer Berg,Pankow,True,Room,True,15.6,454.46,613.12,29.13,2026-02-04,5,4
1170,Moabit,Mitte,True,Room,False,17.4,360.69,479.81,20.73,2026-07-26,4,3
1171,Neukölln,Neukölln,True,Apartment,True,35.9,734.8,861.94,20.47,2025-12-18,4,3
1172,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,23.5,496.61,629.89,21.13,2025-09-19,5,3
1173,Steglitz,Steglitz-Zehlendorf,False,Room,False,17.0,293.24,457.61,17.25,2026-07-21,2,5
1174,Wedding,Mitte,True,Apartment,False,79.9,1212.2,1473.47,15.17,2025-06-27,3,3
1175,Pankow,Pankow,False,Room,False,24.7,456.51,590.86,18.48,2025-10-01,3,4
1176,Prenzlauer Berg,Pankow,True,Room,False,27.9,621.09,743.58,22.26,2026-05-09,5,4
1177,Friedrichshain,Friedrichshain-Kreuzberg,True,Room,False,25.2,592.92,713.83,23.53,2025-08-25,5,3
1178,Mitte,Mitte,True,Room,True,18.6,532.87,656.33,28.65,2026-03-05,5,4
1179,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,45.7,988.68,1143.26,21.63,2025-11-09,4,4
1180,Mitte,Mitte,True,Room,False,14.9,381.46,533.71,25.6,2025-12-06,5,4
1181,Mitte,Mitte,True,Room,True,18.2,560.42,677.04,30.79,2026-03-02,5,4
1182,Pankow,Pankow,False,Room,False,22.4,417.61,572.87,18.64,2026-05-14,3,4
1183,Steglitz,Steglitz-Zehlendorf,False,Room,True,24.7,530.8,684.11,21.49,2025-07-05,2,5
1184,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,20.3,421.14,579.36,20.75,2026-02-13,4,4
1185,Pankow,Pankow,False,Apartment,True,36.1,683.67,798.6,18.94,2026-01-06,3,4
1186,Prenzlauer Berg,Pankow,True,Apartment,True,53.7,1298.94,1467.84,24.19,2025-06-20,5,4
1187,Prenzlauer Berg,Pankow,True,Apartment,False,82.3,1775.26,2046.39,21.57,2025-10-21,5,4
1188,Charlottenburg,Charlottenburg-Wilmersdorf,True,Apartment,False,61.0,1224.83,1449.17,20.08,2025-10-26,4,4
1189,Mitte,Mitte,True,Room,False,18.8,431.82,545.33,22.97,2026-05-07,5,4
1190,Prenzlauer Berg,Pankow,True,Apartment,False,46.1,1019.26,1181.8,22.11,2025-09-02,5,4
1191,Moabit,Mitte,True,Apartment,True,59.6,1319.29,1563.08,22.14,2025-09-13,4,3
1192,Kreuzberg,Friedrichshain-Kreuzberg,True,Room,False,25.6,620.96,746.32,24.26,2025-07-11,5,3
1193,Schöneberg,Tempelhof-Schöneberg,True,Apartment,True,71.1,1504.05,1731.48,21.15,2025-10-25,4,4
1194,Pankow,Pankow,False,Room,False,17.8,320.95,436.15,18.03,2025-12-02,3,4
1195,Schöneberg,Tempelhof-Schöneberg,True,Room,False,19.9,415.96,554.13,20.9,2025-08-19,4,4
1196,Moabit,Mitte,True,Room,True,26.0,648.35,797.04,24.94,2025-08-18,4,3
1197,Wedding,Mitte,True,Apartment,True,58.2,1123.26,1334.36,19.3,2025-07-07,3,3
1198,Charlottenburg,Charlottenburg-Wilmersdorf,True,Room,False,16.2,316.87,427.7,19.56,2026-02-12,4,4
1199,Steglitz,Steglitz-Zehlendorf,False,Apartment,False,81.3,1261.19,1591.64,15.51,2025-12-09,2,5
1200,Schöneberg,Tempelhof-Schöneberg,True,Apartment,False,64.4,1148.33,1338.09,17.83,2025-08-03,4,4
