listing_id,district_id,district_name,borough,inside_ringbahn,year,listing_date,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold
248,6,Moabit,Mitte,True,2022,2022-05-04,Apartment,False,39.5,516.59,627.64,13.08
249,9,Prenzlauer Berg,Pankow,True,2022,2022-05-27,Apartment,True,49.1,1021.27,1168.83,20.8
250,12,Wedding,Mitte,True,2022,2022-01-24,Room,True,15.9,259.78,377.93,16.34
251,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-08-19,Room,False,19.1,301.16,418.55,15.77
252,12,Wedding,Mitte,True,2022,2022-07-21,Room,False,23.5,316.29,460.17,13.46
253,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-09-14,Apartment,True,81.9,1509.59,1743.68,18.43
254,5,Mitte,Mitte,True,2022,2022-09-21,Room,True,18.7,425.28,552.56,22.74
255,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-06-03,Room,False,16.3,311.18,444.45,19.09
256,8,Pankow,Pankow,False,2022,2022-01-09,Room,False,21.5,305.25,418.74,14.2
257,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-19,Room,True,19.8,400.2,539.44,20.21
258,5,Mitte,Mitte,True,2022,2022-01-27,Apartment,True,67.8,1558.29,1734.89,22.98
259,8,Pankow,Pankow,False,2022,2022-12-15,Apartment,False,71.1,866.24,1061.21,12.18
260,9,Prenzlauer Berg,Pankow,True,2022,2022-03-19,Room,False,15.5,260.26,374.38,16.79
261,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-02-01,Apartment,False,73.7,1120.22,1354.99,15.2
262,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-30,Room,True,18.6,308.52,422.64,16.59
263,6,Moabit,Mitte,True,2022,2022-12-21,Apartment,True,52.7,932.98,1089.97,17.7
264,7,Neukölln,Neukölln,True,2022,2022-06-02,Apartment,True,47.3,757.36,912.3,16.01
265,7,Neukölln,Neukölln,True,2022,2022-05-21,Apartment,False,59.5,778.42,951.23,13.08
266,7,Neukölln,Neukölln,True,2022,2022-03-16,Room,False,19.3,315.96,452.79,16.37
267,7,Neukölln,Neukölln,True,2022,2022-09-03,Room,False,15.1,245.27,374.79,16.24
268,9,Prenzlauer Berg,Pankow,True,2022,2022-11-12,Room,False,27.1,504.59,610.77,18.62
269,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-31,Apartment,True,68.5,979.05,1146.69,14.29
270,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-07-28,Apartment,True,73.5,1222.97,1460.83,16.64
271,4,Lichtenberg,Lichtenberg,False,2022,2022-06-14,Apartment,False,58.9,608.07,800.53,10.32
272,7,Neukölln,Neukölln,True,2022,2022-01-20,Apartment,False,39.5,525.49,639.31,13.3
273,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-09-11,Room,False,27.1,448.71,586.34,16.56
274,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-10-18,Apartment,False,81.3,1358.21,1554.01,16.71
275,8,Pankow,Pankow,False,2022,2022-09-10,Room,False,18.0,265.92,390.37,14.77
276,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-08-23,Apartment,False,44.6,650.01,763.57,14.57
277,4,Lichtenberg,Lichtenberg,False,2022,2022-03-31,Room,True,24.3,399.75,533.83,16.45
278,8,Pankow,Pankow,False,2022,2022-12-09,Apartment,False,76.3,888.64,1077.72,11.65
279,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-05-17,Room,True,18.5,366.16,476.76,19.79
280,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-02-01,Room,False,14.2,243.79,374.96,17.17
281,4,Lichtenberg,Lichtenberg,False,2022,2022-06-09,Room,True,19.7,319.15,450.81,16.2
282,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-10,Room,False,18.1,247.92,357.78,13.7
283,6,Moabit,Mitte,True,2022,2022-08-30,Room,False,22.5,343.86,468.58,15.28
284,12,Wedding,Mitte,True,2022,2022-02-11,Apartment,False,73.1,914.45,1129.09,12.51
285,12,Wedding,Mitte,True,2022,2022-10-08,Room,False,15.1,217.56,320.34,14.41
286,12,Wedding,Mitte,True,2022,2022-12-15,Room,False,16.3,244.92,364.8,15.03
287,9,Prenzlauer Berg,Pankow,True,2022,2022-03-09,Apartment,False,79.9,1262.66,1458.42,15.8
288,12,Wedding,Mitte,True,2022,2022-01-12,Room,False,21.8,319.13,433.0,14.64
289,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-10-05,Room,True,17.1,310.81,442.33,18.18
290,5,Mitte,Mitte,True,2022,2022-11-25,Apartment,True,81.7,1561.64,1814.26,19.11
291,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-13,Apartment,False,84.6,936.95,1206.2,11.08
292,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-03-02,Room,False,26.2,403.2,541.91,15.39
293,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-01-12,Apartment,False,41.4,703.41,833.88,16.99
294,7,Neukölln,Neukölln,True,2022,2022-08-24,Apartment,False,56.2,722.03,868.53,12.85
295,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-11,Room,True,26.3,529.21,658.92,20.12
296,5,Mitte,Mitte,True,2022,2022-05-06,Room,True,22.3,514.16,653.41,23.06
297,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-13,Room,False,21.6,301.93,436.85,13.98
298,12,Wedding,Mitte,True,2022,2022-06-14,Apartment,True,80.8,1240.03,1490.13,15.35
299,9,Prenzlauer Berg,Pankow,True,2022,2022-10-30,Room,True,23.2,474.63,577.37,20.46
300,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-11-26,Apartment,False,56.4,637.5,822.21,11.3
301,4,Lichtenberg,Lichtenberg,False,2022,2022-04-05,Room,False,23.7,305.4,418.89,12.89
302,12,Wedding,Mitte,True,2022,2022-01-30,Apartment,False,50.0,628.42,784.68,12.57
303,12,Wedding,Mitte,True,2022,2022-06-19,Room,False,21.4,300.31,411.78,14.03
304,4,Lichtenberg,Lichtenberg,False,2022,2022-01-27,Room,False,19.2,252.18,389.5,13.13
305,7,Neukölln,Neukölln,True,2022,2022-10-28,Room,False,14.6,208.81,345.02,14.3
306,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-19,Apartment,True,45.4,670.01,816.11,14.76
307,9,Prenzlauer Berg,Pankow,True,2022,2022-04-15,Apartment,True,85.0,1633.91,1884.15,19.22
308,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-07-03,Apartment,False,73.8,1021.34,1233.91,13.84
309,7,Neukölln,Neukölln,True,2022,2022-08-29,Room,False,21.0,301.58,445.74,14.36
310,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-05-14,Apartment,True,55.7,995.18,1136.18,17.87
311,12,Wedding,Mitte,True,2022,2022-07-14,Apartment,False,55.9,635.54,786.3,11.37
312,8,Pankow,Pankow,False,2022,2022-09-08,Apartment,False,67.7,812.24,990.4,12.0
313,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-07,Apartment,False,43.4,516.75,627.52,11.91
314,6,Moabit,Mitte,True,2022,2022-02-08,Room,False,27.9,461.28,584.86,16.53
315,4,Lichtenberg,Lichtenberg,False,2022,2022-04-22,Room,True,15.9,244.99,351.79,15.41
316,12,Wedding,Mitte,True,2022,2022-01-09,Apartment,True,66.9,1126.44,1326.7,16.84
317,5,Mitte,Mitte,True,2022,2022-05-27,Apartment,False,35.8,631.51,734.69,17.64
318,5,Mitte,Mitte,True,2022,2022-02-19,Apartment,False,56.5,1033.82,1178.54,18.3
319,12,Wedding,Mitte,True,2022,2022-07-11,Room,True,21.4,376.28,494.14,17.58
320,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-29,Apartment,True,69.9,1219.43,1392.26,17.45
321,5,Mitte,Mitte,True,2022,2022-09-13,Room,True,21.7,445.31,553.02,20.52
322,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-04-28,Apartment,True,83.9,1656.25,1927.02,19.74
323,9,Prenzlauer Berg,Pankow,True,2022,2022-12-17,Apartment,False,63.3,968.93,1173.5,15.31
324,7,Neukölln,Neukölln,True,2022,2022-04-17,Apartment,False,36.6,517.28,615.48,14.13
325,8,Pankow,Pankow,False,2022,2022-10-16,Room,False,25.5,373.57,487.04,14.65
326,9,Prenzlauer Berg,Pankow,True,2022,2022-03-13,Apartment,False,68.9,1107.45,1296.61,16.07
327,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-02-08,Apartment,False,83.7,871.51,1105.32,10.41
328,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-21,Apartment,False,64.8,1028.3,1202.85,15.87
329,7,Neukölln,Neukölln,True,2022,2022-04-06,Apartment,False,46.4,614.99,742.03,13.25
330,4,Lichtenberg,Lichtenberg,False,2022,2022-02-07,Apartment,False,73.6,773.55,966.51,10.51
331,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-02-16,Room,True,25.0,492.96,609.19,19.72
332,5,Mitte,Mitte,True,2022,2022-08-09,Apartment,False,73.1,1152.43,1333.61,15.77
333,6,Moabit,Mitte,True,2022,2022-11-02,Apartment,False,40.2,496.75,613.28,12.36
334,8,Pankow,Pankow,False,2022,2022-10-14,Apartment,False,35.6,407.14,517.54,11.44
335,9,Prenzlauer Berg,Pankow,True,2022,2022-02-02,Apartment,True,54.0,980.53,1134.1,18.16
336,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-05-07,Room,False,20.8,346.64,457.97,16.67
337,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-22,Apartment,False,44.8,471.28,591.08,10.52
338,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-30,Apartment,True,78.1,1393.75,1639.08,17.85
339,8,Pankow,Pankow,False,2022,2022-06-13,Room,True,27.3,424.24,567.65,15.54
340,7,Neukölln,Neukölln,True,2022,2022-05-24,Apartment,False,83.4,1150.07,1374.69,13.79
341,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-10-09,Room,False,16.8,293.82,401.92,17.49
342,5,Mitte,Mitte,True,2022,2022-12-21,Apartment,False,70.4,1181.44,1368.86,16.78
343,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-05-04,Apartment,False,55.5,851.93,1016.77,15.35
344,7,Neukölln,Neukölln,True,2022,2022-09-03,Apartment,False,74.5,903.91,1149.14,12.13
345,8,Pankow,Pankow,False,2022,2022-07-04,Room,False,26.9,380.97,505.43,14.16
346,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-12-03,Apartment,False,66.9,700.8,907.66,10.48
347,4,Lichtenberg,Lichtenberg,False,2022,2022-07-24,Room,False,14.6,204.52,335.01,14.01
348,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-09-23,Apartment,False,35.5,497.54,599.06,14.02
349,12,Wedding,Mitte,True,2022,2022-10-29,Apartment,False,57.3,681.0,858.35,11.88
350,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-01,Apartment,True,36.2,468.15,586.36,12.93
351,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-08-13,Room,True,20.4,314.8,436.23,15.43
352,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-11-28,Apartment,True,50.0,712.55,870.76,14.25
353,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-10-14,Apartment,True,84.2,1481.52,1695.74,17.6
354,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-01-15,Apartment,True,55.3,927.52,1081.75,16.77
355,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-12-27,Apartment,True,64.6,905.78,1072.78,14.02
356,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-02-28,Apartment,False,61.8,926.06,1085.34,14.98
357,7,Neukölln,Neukölln,True,2022,2022-07-20,Apartment,False,83.3,1057.36,1286.42,12.69
358,8,Pankow,Pankow,False,2022,2022-11-11,Room,True,20.4,325.22,461.25,15.94
359,8,Pankow,Pankow,False,2022,2022-09-19,Room,True,15.7,245.21,376.41,15.62
360,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-27,Room,True,19.4,365.32,496.52,18.83
361,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-01-28,Apartment,False,42.0,635.78,753.63,15.14
362,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-12-01,Apartment,False,44.8,642.53,772.69,14.34
363,6,Moabit,Mitte,True,2022,2022-10-17,Room,False,23.9,366.8,474.33,15.35
364,5,Mitte,Mitte,True,2022,2022-10-17,Apartment,True,36.6,717.34,830.9,19.6
365,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-06,Apartment,False,60.5,693.24,853.03,11.46
366,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-06,Apartment,False,73.0,1057.91,1247.47,14.49
367,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-05-15,Apartment,False,47.4,776.29,891.42,16.38
368,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-10-29,Apartment,True,78.3,1364.94,1567.65,17.43
369,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-16,Room,False,22.9,293.02,399.29,12.8
370,9,Prenzlauer Berg,Pankow,True,2022,2022-12-27,Apartment,False,61.6,999.98,1157.15,16.23
371,7,Neukölln,Neukölln,True,2022,2022-07-30,Room,True,26.0,518.78,623.07,19.95
372,5,Mitte,Mitte,True,2022,2022-12-31,Apartment,False,41.3,746.5,854.9,18.08
373,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-05-18,Apartment,False,68.8,1005.68,1206.55,14.62
374,4,Lichtenberg,Lichtenberg,False,2022,2022-09-21,Room,False,22.9,316.16,420.35,13.81
375,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-01-02,Room,False,19.2,275.94,390.67,14.37
376,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-01,Room,False,22.9,317.48,455.73,13.86
377,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-06-22,Room,False,17.0,267.22,404.5,15.72
378,12,Wedding,Mitte,True,2022,2022-01-25,Apartment,False,59.3,698.7,877.45,11.78
379,5,Mitte,Mitte,True,2022,2022-08-14,Room,False,20.4,367.69,506.28,18.02
380,6,Moabit,Mitte,True,2022,2022-11-29,Room,False,16.8,267.33,373.27,15.91
381,7,Neukölln,Neukölln,True,2022,2022-07-10,Room,False,17.8,278.19,389.46,15.63
382,4,Lichtenberg,Lichtenberg,False,2022,2022-12-02,Apartment,True,54.8,729.34,872.41,13.31
383,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-01-05,Apartment,True,58.8,1018.35,1195.45,17.32
384,5,Mitte,Mitte,True,2022,2022-02-06,Apartment,False,84.4,1412.27,1624.87,16.73
385,9,Prenzlauer Berg,Pankow,True,2022,2022-03-12,Room,False,15.4,270.83,410.47,17.59
386,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-09-29,Apartment,False,41.7,641.44,746.88,15.38
387,8,Pankow,Pankow,False,2022,2022-03-19,Room,False,20.2,287.36,415.62,14.23
388,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-03-05,Apartment,False,45.9,694.9,810.84,15.14
389,8,Pankow,Pankow,False,2022,2022-05-08,Apartment,True,56.5,835.07,1003.45,14.78
390,12,Wedding,Mitte,True,2022,2022-12-04,Apartment,False,49.2,643.2,762.47,13.07
391,7,Neukölln,Neukölln,True,2022,2022-05-03,Room,False,16.6,249.48,378.56,15.03
392,6,Moabit,Mitte,True,2022,2022-07-04,Room,True,22.9,410.97,511.51,17.95
393,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-30,Room,False,22.0,361.82,492.55,16.45
394,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-09-17,Room,True,17.7,333.24,468.76,18.83
395,7,Neukölln,Neukölln,True,2022,2022-10-02,Apartment,False,55.8,759.0,897.06,13.6
396,12,Wedding,Mitte,True,2022,2022-10-02,Apartment,True,50.5,738.64,896.57,14.63
397,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-12-24,Room,False,25.7,442.99,545.97,17.24
398,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-08-21,Apartment,False,37.9,496.39,602.17,13.1
399,8,Pankow,Pankow,False,2022,2022-12-26,Apartment,True,72.1,1043.08,1262.06,14.47
400,5,Mitte,Mitte,True,2022,2022-03-27,Room,False,21.3,423.9,556.33,19.9
401,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-01-16,Room,False,17.8,315.98,450.69,17.75
402,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-22,Apartment,True,38.2,725.29,819.62,18.99
403,12,Wedding,Mitte,True,2022,2022-02-22,Room,False,21.9,306.36,417.84,13.99
404,8,Pankow,Pankow,False,2022,2022-01-24,Apartment,True,72.0,977.86,1151.46,13.58
405,6,Moabit,Mitte,True,2022,2022-12-02,Room,False,16.5,272.92,374.51,16.54
406,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-03-03,Room,True,26.8,523.37,649.09,19.53
407,12,Wedding,Mitte,True,2022,2022-08-27,Apartment,True,46.2,665.69,793.24,14.41
408,7,Neukölln,Neukölln,True,2022,2022-06-05,Apartment,True,39.3,626.86,731.49,15.95
409,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-11,Apartment,False,64.6,729.89,929.85,11.3
410,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-30,Apartment,False,47.3,487.99,618.97,10.32
411,12,Wedding,Mitte,True,2022,2022-12-03,Room,False,26.3,400.59,500.66,15.23
412,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-09-09,Apartment,False,40.2,571.45,676.55,14.22
413,5,Mitte,Mitte,True,2022,2022-07-31,Apartment,True,49.0,922.56,1077.45,18.83
414,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-11-23,Apartment,False,72.4,830.78,1037.47,11.47
415,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-05-14,Room,False,20.1,349.92,460.57,17.41
416,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-04-30,Apartment,False,76.6,1087.07,1302.12,14.19
417,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-06-10,Apartment,True,73.5,1252.0,1458.14,17.03
418,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-02-16,Room,True,24.8,479.58,617.94,19.34
419,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-03-17,Apartment,True,70.2,1349.55,1572.15,19.22
420,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-03-31,Apartment,False,54.8,773.66,919.92,14.12
421,5,Mitte,Mitte,True,2022,2022-02-22,Apartment,False,62.8,1075.11,1231.18,17.12
422,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-12-18,Room,True,24.9,496.67,614.7,19.95
423,4,Lichtenberg,Lichtenberg,False,2022,2022-04-12,Apartment,True,64.3,895.98,1108.01,13.93
424,4,Lichtenberg,Lichtenberg,False,2022,2022-08-25,Room,True,26.7,433.02,534.94,16.22
425,5,Mitte,Mitte,True,2022,2022-12-16,Room,False,25.5,479.29,580.62,18.8
426,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-14,Room,True,16.6,323.68,425.24,19.5
427,8,Pankow,Pankow,False,2022,2022-03-12,Room,True,19.8,317.56,430.15,16.04
428,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-01-10,Room,False,21.4,355.21,491.31,16.6
429,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-07-18,Apartment,True,62.2,1131.05,1308.45,18.18
430,7,Neukölln,Neukölln,True,2022,2022-08-30,Room,True,17.1,339.69,442.33,19.86
431,12,Wedding,Mitte,True,2022,2022-05-04,Room,False,17.3,234.35,345.5,13.55
432,7,Neukölln,Neukölln,True,2022,2022-10-22,Apartment,False,71.9,988.47,1222.36,13.75
433,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-12-24,Room,False,25.8,399.74,526.4,15.49
434,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-04-07,Apartment,True,70.0,1381.03,1584.51,19.73
435,6,Moabit,Mitte,True,2022,2022-09-02,Apartment,True,36.9,567.29,656.51,15.37
436,5,Mitte,Mitte,True,2022,2022-06-15,Room,False,25.3,471.62,579.61,18.64
437,5,Mitte,Mitte,True,2022,2022-07-06,Room,False,26.8,532.7,670.79,19.88
438,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-03-11,Room,False,19.5,320.69,434.27,16.45
439,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-12-29,Apartment,False,67.0,1046.49,1226.42,15.62
440,12,Wedding,Mitte,True,2022,2022-03-31,Apartment,False,74.3,856.1,1073.8,11.52
441,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-10-21,Room,False,15.8,266.03,408.73,16.84
442,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-10,Apartment,False,63.4,845.68,1016.0,13.34
443,9,Prenzlauer Berg,Pankow,True,2022,2022-06-13,Apartment,True,59.8,1100.82,1263.01,18.41
444,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-06-21,Apartment,False,76.1,1227.44,1460.03,16.13
445,6,Moabit,Mitte,True,2022,2022-01-25,Room,True,23.7,440.64,573.06,18.59
446,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-06-29,Room,False,16.3,261.97,401.65,16.07
447,12,Wedding,Mitte,True,2022,2022-04-26,Room,False,25.0,360.93,495.05,14.44
448,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-02-23,Apartment,False,36.7,525.4,622.11,14.32
449,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-02-17,Room,False,16.3,266.96,409.34,16.38
450,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-03-26,Apartment,False,59.1,793.17,985.14,13.42
451,8,Pankow,Pankow,False,2022,2022-10-04,Apartment,True,40.1,530.82,652.22,13.24
452,7,Neukölln,Neukölln,True,2022,2022-01-28,Apartment,True,39.8,638.68,751.79,16.05
453,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-04-16,Room,True,25.5,522.31,626.67,20.48
454,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-08-30,Apartment,False,58.7,855.98,1038.33,14.58
455,6,Moabit,Mitte,True,2022,2022-04-06,Apartment,True,67.1,1073.47,1257.55,16.0
456,6,Moabit,Mitte,True,2022,2022-03-19,Room,False,17.7,287.73,413.12,16.26
457,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-11,Apartment,True,52.2,771.21,924.2,14.77
458,5,Mitte,Mitte,True,2022,2022-09-01,Apartment,False,55.9,954.51,1132.28,17.08
459,8,Pankow,Pankow,False,2022,2022-09-15,Apartment,False,38.9,484.26,602.63,12.45
460,8,Pankow,Pankow,False,2022,2022-08-18,Apartment,False,68.9,817.43,990.25,11.86
461,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-12-16,Apartment,True,45.6,799.69,912.35,17.54
462,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-02-04,Room,False,16.1,265.84,380.23,16.51
463,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-01-07,Room,False,18.6,314.39,435.01,16.9
464,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-29,Apartment,False,56.0,623.81,765.68,11.14
465,8,Pankow,Pankow,False,2022,2022-05-27,Apartment,False,81.2,953.67,1155.93,11.74
466,12,Wedding,Mitte,True,2022,2022-08-31,Apartment,False,48.2,600.3,740.79,12.45
467,5,Mitte,Mitte,True,2022,2022-07-22,Room,False,22.7,445.15,563.23,19.61
468,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-06-05,Apartment,True,58.8,1011.12,1170.12,17.2
469,7,Neukölln,Neukölln,True,2022,2022-03-10,Room,False,23.7,340.33,479.43,14.36
470,7,Neukölln,Neukölln,True,2022,2022-11-27,Apartment,False,76.3,960.65,1172.39,12.59
471,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-01-29,Room,True,25.5,566.33,705.35,22.21
472,12,Wedding,Mitte,True,2022,2022-10-19,Apartment,True,70.5,1069.55,1272.02,15.17
473,5,Mitte,Mitte,True,2022,2022-01-26,Room,False,16.8,299.62,401.11,17.83
474,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-01-16,Apartment,True,76.2,1403.19,1594.57,18.41
475,9,Prenzlauer Berg,Pankow,True,2022,2022-06-29,Room,False,16.5,314.99,441.4,19.09
476,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-07-17,Room,False,24.5,422.79,535.62,17.26
477,5,Mitte,Mitte,True,2022,2022-12-13,Room,False,27.5,553.1,682.23,20.11
478,9,Prenzlauer Berg,Pankow,True,2022,2022-01-05,Room,False,14.3,269.51,404.05,18.85
479,6,Moabit,Mitte,True,2022,2022-06-06,Apartment,False,65.1,791.88,962.91,12.16
480,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-05-10,Apartment,False,56.2,621.74,774.26,11.06
481,9,Prenzlauer Berg,Pankow,True,2022,2022-09-19,Apartment,False,76.2,1193.71,1383.61,15.67
482,4,Lichtenberg,Lichtenberg,False,2022,2022-12-17,Apartment,False,63.1,699.8,867.29,11.09
483,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-11-30,Apartment,True,48.8,880.6,1026.54,18.05
484,7,Neukölln,Neukölln,True,2022,2022-11-04,Room,False,17.4,248.22,386.8,14.27
485,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-05-13,Apartment,False,71.1,1033.2,1267.67,14.53
486,10,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-06-25,Room,False,22.2,388.13,524.85,17.48
487,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-03,Apartment,False,66.9,753.5,970.7,11.26
488,12,Wedding,Mitte,True,2022,2022-05-13,Room,True,23.2,393.87,515.06,16.98
489,11,Steglitz,Steglitz-Zehlendorf,False,2022,2022-02-15,Apartment,False,44.2,516.0,635.43,11.67
