listing_id,district_name,borough,inside_ringbahn,year,listing_date,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold,transit_to_alex_min,avg_doner_eur,anmeldung_speed_wks
224,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-01-16,Apartment,False,60.7,973.37,1127.79,16.04,10,5.62,6
225,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-11-27,Apartment,False,56.9,831.43,980.08,14.61,14,5.85,6
226,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-07-09,Room,False,14.5,230.77,351.02,15.92,22,5.93,4
227,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-02-28,Room,True,15.9,309.02,421.56,19.44,22,5.93,4
228,Mitte,Mitte,True,2022,2022-05-14,Apartment,False,54.3,931.49,1074.6,17.15,6,6.38,5
229,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-04,Room,False,18.0,257.47,379.57,14.3,32,5.55,3
230,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-12-16,Apartment,False,79.9,1238.6,1436.67,15.5,14,5.85,6
231,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-03-22,Apartment,False,62.5,881.12,1047.99,14.1,22,5.93,4
232,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-13,Apartment,False,43.7,482.13,595.83,11.03,32,5.55,3
233,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-10-10,Room,False,19.1,343.43,464.46,17.98,14,5.85,6
234,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-07-29,Apartment,True,50.5,1090.21,1235.3,21.59,14,5.85,6
235,Pankow,Pankow,False,2022,2022-06-26,Room,False,23.0,314.31,444.91,13.67,25,5.4,3
236,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-08-10,Apartment,False,67.0,989.43,1208.5,14.77,14,5.85,6
237,Wedding,Mitte,True,2022,2022-12-30,Apartment,True,41.2,562.05,672.89,13.64,16,5.03,5
238,Prenzlauer Berg,Pankow,True,2022,2022-11-22,Room,False,26.5,504.14,615.42,19.02,12,6.0,4
239,Wedding,Mitte,True,2022,2022-10-31,Room,False,22.6,302.95,431.79,13.4,16,5.03,5
240,Pankow,Pankow,False,2022,2022-10-16,Room,False,24.1,337.03,474.94,13.98,25,5.4,3
241,Mitte,Mitte,True,2022,2022-10-20,Apartment,True,37.3,810.57,921.95,21.73,6,6.38,5
242,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-05-06,Apartment,True,79.4,1422.75,1634.9,17.92,19,5.62,4
243,Lichtenberg,Lichtenberg,False,2022,2022-08-26,Room,False,23.6,292.6,411.3,12.4,24,4.88,3
244,Prenzlauer Berg,Pankow,True,2022,2022-07-24,Room,True,26.1,573.72,689.26,21.98,12,6.0,4
245,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-08-19,Apartment,False,40.3,601.86,703.02,14.93,14,5.85,6
246,Prenzlauer Berg,Pankow,True,2022,2022-03-23,Room,True,27.2,618.3,761.62,22.73,12,6.0,4
247,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-28,Apartment,False,44.5,612.14,758.83,13.76,22,5.93,4
248,Moabit,Mitte,True,2022,2022-05-04,Apartment,False,39.5,516.59,627.64,13.08,18,5.25,5
249,Prenzlauer Berg,Pankow,True,2022,2022-05-27,Apartment,True,49.1,1021.27,1168.83,20.8,12,6.0,4
250,Wedding,Mitte,True,2022,2022-01-24,Room,True,15.9,259.78,377.93,16.34,16,5.03,5
251,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-08-19,Room,False,19.1,301.16,418.55,15.77,19,5.62,4
252,Wedding,Mitte,True,2022,2022-07-21,Room,False,23.5,316.29,460.17,13.46,16,5.03,5
253,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-09-14,Apartment,True,81.9,1509.59,1743.68,18.43,22,5.93,4
254,Mitte,Mitte,True,2022,2022-09-21,Room,True,18.7,425.28,552.56,22.74,6,6.38,5
255,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-06-03,Room,False,16.3,311.18,444.45,19.09,14,5.85,6
256,Pankow,Pankow,False,2022,2022-01-09,Room,False,21.5,305.25,418.74,14.2,25,5.4,3
257,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-19,Room,True,19.8,400.2,539.44,20.21,22,5.93,4
258,Mitte,Mitte,True,2022,2022-01-27,Apartment,True,67.8,1558.29,1734.89,22.98,6,6.38,5
259,Pankow,Pankow,False,2022,2022-12-15,Apartment,False,71.1,866.24,1061.21,12.18,25,5.4,3
260,Prenzlauer Berg,Pankow,True,2022,2022-03-19,Room,False,15.5,260.26,374.38,16.79,12,6.0,4
261,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-02-01,Apartment,False,73.7,1120.22,1354.99,15.2,19,5.62,4
262,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-30,Room,True,18.6,308.52,422.64,16.59,32,5.55,3
263,Moabit,Mitte,True,2022,2022-12-21,Apartment,True,52.7,932.98,1089.97,17.7,18,5.25,5
264,Neukölln,Neukölln,True,2022,2022-06-02,Apartment,True,47.3,757.36,912.3,16.01,18,5.1,7
265,Neukölln,Neukölln,True,2022,2022-05-21,Apartment,False,59.5,778.42,951.23,13.08,18,5.1,7
266,Neukölln,Neukölln,True,2022,2022-03-16,Room,False,19.3,315.96,452.79,16.37,18,5.1,7
267,Neukölln,Neukölln,True,2022,2022-09-03,Room,False,15.1,245.27,374.79,16.24,18,5.1,7
268,Prenzlauer Berg,Pankow,True,2022,2022-11-12,Room,False,27.1,504.59,610.77,18.62,12,6.0,4
269,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-31,Apartment,True,68.5,979.05,1146.69,14.29,32,5.55,3
270,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-07-28,Apartment,True,73.5,1222.97,1460.83,16.64,22,5.93,4
271,Lichtenberg,Lichtenberg,False,2022,2022-06-14,Apartment,False,58.9,608.07,800.53,10.32,24,4.88,3
272,Neukölln,Neukölln,True,2022,2022-01-20,Apartment,False,39.5,525.49,639.31,13.3,18,5.1,7
273,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-09-11,Room,False,27.1,448.71,586.34,16.56,14,5.85,6
274,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-10-18,Apartment,False,81.3,1358.21,1554.01,16.71,14,5.85,6
275,Pankow,Pankow,False,2022,2022-09-10,Room,False,18.0,265.92,390.37,14.77,25,5.4,3
276,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-08-23,Apartment,False,44.6,650.01,763.57,14.57,14,5.85,6
277,Lichtenberg,Lichtenberg,False,2022,2022-03-31,Room,True,24.3,399.75,533.83,16.45,24,4.88,3
278,Pankow,Pankow,False,2022,2022-12-09,Apartment,False,76.3,888.64,1077.72,11.65,25,5.4,3
279,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-05-17,Room,True,18.5,366.16,476.76,19.79,10,5.62,6
280,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-02-01,Room,False,14.2,243.79,374.96,17.17,22,5.93,4
281,Lichtenberg,Lichtenberg,False,2022,2022-06-09,Room,True,19.7,319.15,450.81,16.2,24,4.88,3
282,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-10,Room,False,18.1,247.92,357.78,13.7,32,5.55,3
283,Moabit,Mitte,True,2022,2022-08-30,Room,False,22.5,343.86,468.58,15.28,18,5.25,5
284,Wedding,Mitte,True,2022,2022-02-11,Apartment,False,73.1,914.45,1129.09,12.51,16,5.03,5
285,Wedding,Mitte,True,2022,2022-10-08,Room,False,15.1,217.56,320.34,14.41,16,5.03,5
286,Wedding,Mitte,True,2022,2022-12-15,Room,False,16.3,244.92,364.8,15.03,16,5.03,5
287,Prenzlauer Berg,Pankow,True,2022,2022-03-09,Apartment,False,79.9,1262.66,1458.42,15.8,12,6.0,4
288,Wedding,Mitte,True,2022,2022-01-12,Room,False,21.8,319.13,433.0,14.64,16,5.03,5
289,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-10-05,Room,True,17.1,310.81,442.33,18.18,19,5.62,4
290,Mitte,Mitte,True,2022,2022-11-25,Apartment,True,81.7,1561.64,1814.26,19.11,6,6.38,5
291,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-13,Apartment,False,84.6,936.95,1206.2,11.08,32,5.55,3
292,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-03-02,Room,False,26.2,403.2,541.91,15.39,19,5.62,4
293,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-01-12,Apartment,False,41.4,703.41,833.88,16.99,14,5.85,6
294,Neukölln,Neukölln,True,2022,2022-08-24,Apartment,False,56.2,722.03,868.53,12.85,18,5.1,7
295,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-11,Room,True,26.3,529.21,658.92,20.12,22,5.93,4
296,Mitte,Mitte,True,2022,2022-05-06,Room,True,22.3,514.16,653.41,23.06,6,6.38,5
297,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-13,Room,False,21.6,301.93,436.85,13.98,32,5.55,3
298,Wedding,Mitte,True,2022,2022-06-14,Apartment,True,80.8,1240.03,1490.13,15.35,16,5.03,5
299,Prenzlauer Berg,Pankow,True,2022,2022-10-30,Room,True,23.2,474.63,577.37,20.46,12,6.0,4
300,Steglitz,Steglitz-Zehlendorf,False,2022,2022-11-26,Apartment,False,56.4,637.5,822.21,11.3,32,5.55,3
301,Lichtenberg,Lichtenberg,False,2022,2022-04-05,Room,False,23.7,305.4,418.89,12.89,24,4.88,3
302,Wedding,Mitte,True,2022,2022-01-30,Apartment,False,50.0,628.42,784.68,12.57,16,5.03,5
303,Wedding,Mitte,True,2022,2022-06-19,Room,False,21.4,300.31,411.78,14.03,16,5.03,5
304,Lichtenberg,Lichtenberg,False,2022,2022-01-27,Room,False,19.2,252.18,389.5,13.13,24,4.88,3
305,Neukölln,Neukölln,True,2022,2022-10-28,Room,False,14.6,208.81,345.02,14.3,18,5.1,7
306,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-19,Apartment,True,45.4,670.01,816.11,14.76,32,5.55,3
307,Prenzlauer Berg,Pankow,True,2022,2022-04-15,Apartment,True,85.0,1633.91,1884.15,19.22,12,6.0,4
308,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-07-03,Apartment,False,73.8,1021.34,1233.91,13.84,19,5.62,4
309,Neukölln,Neukölln,True,2022,2022-08-29,Room,False,21.0,301.58,445.74,14.36,18,5.1,7
310,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-05-14,Apartment,True,55.7,995.18,1136.18,17.87,22,5.93,4
311,Wedding,Mitte,True,2022,2022-07-14,Apartment,False,55.9,635.54,786.3,11.37,16,5.03,5
312,Pankow,Pankow,False,2022,2022-09-08,Apartment,False,67.7,812.24,990.4,12.0,25,5.4,3
313,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-07,Apartment,False,43.4,516.75,627.52,11.91,32,5.55,3
314,Moabit,Mitte,True,2022,2022-02-08,Room,False,27.9,461.28,584.86,16.53,18,5.25,5
315,Lichtenberg,Lichtenberg,False,2022,2022-04-22,Room,True,15.9,244.99,351.79,15.41,24,4.88,3
316,Wedding,Mitte,True,2022,2022-01-09,Apartment,True,66.9,1126.44,1326.7,16.84,16,5.03,5
317,Mitte,Mitte,True,2022,2022-05-27,Apartment,False,35.8,631.51,734.69,17.64,6,6.38,5
318,Mitte,Mitte,True,2022,2022-02-19,Apartment,False,56.5,1033.82,1178.54,18.3,6,6.38,5
319,Wedding,Mitte,True,2022,2022-07-11,Room,True,21.4,376.28,494.14,17.58,16,5.03,5
320,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-29,Apartment,True,69.9,1219.43,1392.26,17.45,19,5.62,4
321,Mitte,Mitte,True,2022,2022-09-13,Room,True,21.7,445.31,553.02,20.52,6,6.38,5
322,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-04-28,Apartment,True,83.9,1656.25,1927.02,19.74,19,5.62,4
323,Prenzlauer Berg,Pankow,True,2022,2022-12-17,Apartment,False,63.3,968.93,1173.5,15.31,12,6.0,4
324,Neukölln,Neukölln,True,2022,2022-04-17,Apartment,False,36.6,517.28,615.48,14.13,18,5.1,7
325,Pankow,Pankow,False,2022,2022-10-16,Room,False,25.5,373.57,487.04,14.65,25,5.4,3
326,Prenzlauer Berg,Pankow,True,2022,2022-03-13,Apartment,False,68.9,1107.45,1296.61,16.07,12,6.0,4
327,Steglitz,Steglitz-Zehlendorf,False,2022,2022-02-08,Apartment,False,83.7,871.51,1105.32,10.41,32,5.55,3
328,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-21,Apartment,False,64.8,1028.3,1202.85,15.87,22,5.93,4
329,Neukölln,Neukölln,True,2022,2022-04-06,Apartment,False,46.4,614.99,742.03,13.25,18,5.1,7
330,Lichtenberg,Lichtenberg,False,2022,2022-02-07,Apartment,False,73.6,773.55,966.51,10.51,24,4.88,3
331,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-02-16,Room,True,25.0,492.96,609.19,19.72,10,5.62,6
332,Mitte,Mitte,True,2022,2022-08-09,Apartment,False,73.1,1152.43,1333.61,15.77,6,6.38,5
333,Moabit,Mitte,True,2022,2022-11-02,Apartment,False,40.2,496.75,613.28,12.36,18,5.25,5
334,Pankow,Pankow,False,2022,2022-10-14,Apartment,False,35.6,407.14,517.54,11.44,25,5.4,3
335,Prenzlauer Berg,Pankow,True,2022,2022-02-02,Apartment,True,54.0,980.53,1134.1,18.16,12,6.0,4
336,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-05-07,Room,False,20.8,346.64,457.97,16.67,14,5.85,6
337,Steglitz,Steglitz-Zehlendorf,False,2022,2022-07-22,Apartment,False,44.8,471.28,591.08,10.52,32,5.55,3
338,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-11-30,Apartment,True,78.1,1393.75,1639.08,17.85,22,5.93,4
339,Pankow,Pankow,False,2022,2022-06-13,Room,True,27.3,424.24,567.65,15.54,25,5.4,3
340,Neukölln,Neukölln,True,2022,2022-05-24,Apartment,False,83.4,1150.07,1374.69,13.79,18,5.1,7
341,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-10-09,Room,False,16.8,293.82,401.92,17.49,19,5.62,4
342,Mitte,Mitte,True,2022,2022-12-21,Apartment,False,70.4,1181.44,1368.86,16.78,6,6.38,5
343,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-05-04,Apartment,False,55.5,851.93,1016.77,15.35,10,5.62,6
344,Neukölln,Neukölln,True,2022,2022-09-03,Apartment,False,74.5,903.91,1149.14,12.13,18,5.1,7
345,Pankow,Pankow,False,2022,2022-07-04,Room,False,26.9,380.97,505.43,14.16,25,5.4,3
346,Steglitz,Steglitz-Zehlendorf,False,2022,2022-12-03,Apartment,False,66.9,700.8,907.66,10.48,32,5.55,3
347,Lichtenberg,Lichtenberg,False,2022,2022-07-24,Room,False,14.6,204.52,335.01,14.01,24,4.88,3
348,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-09-23,Apartment,False,35.5,497.54,599.06,14.02,22,5.93,4
349,Wedding,Mitte,True,2022,2022-10-29,Apartment,False,57.3,681.0,858.35,11.88,16,5.03,5
350,Steglitz,Steglitz-Zehlendorf,False,2022,2022-03-01,Apartment,True,36.2,468.15,586.36,12.93,32,5.55,3
351,Steglitz,Steglitz-Zehlendorf,False,2022,2022-08-13,Room,True,20.4,314.8,436.23,15.43,32,5.55,3
352,Steglitz,Steglitz-Zehlendorf,False,2022,2022-11-28,Apartment,True,50.0,712.55,870.76,14.25,32,5.55,3
353,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-10-14,Apartment,True,84.2,1481.52,1695.74,17.6,10,5.62,6
354,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-01-15,Apartment,True,55.3,927.52,1081.75,16.77,19,5.62,4
355,Steglitz,Steglitz-Zehlendorf,False,2022,2022-12-27,Apartment,True,64.6,905.78,1072.78,14.02,32,5.55,3
356,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-02-28,Apartment,False,61.8,926.06,1085.34,14.98,10,5.62,6
357,Neukölln,Neukölln,True,2022,2022-07-20,Apartment,False,83.3,1057.36,1286.42,12.69,18,5.1,7
358,Pankow,Pankow,False,2022,2022-11-11,Room,True,20.4,325.22,461.25,15.94,25,5.4,3
359,Pankow,Pankow,False,2022,2022-09-19,Room,True,15.7,245.21,376.41,15.62,25,5.4,3
360,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-27,Room,True,19.4,365.32,496.52,18.83,19,5.62,4
361,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-01-28,Apartment,False,42.0,635.78,753.63,15.14,14,5.85,6
362,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-12-01,Apartment,False,44.8,642.53,772.69,14.34,22,5.93,4
363,Moabit,Mitte,True,2022,2022-10-17,Room,False,23.9,366.8,474.33,15.35,18,5.25,5
364,Mitte,Mitte,True,2022,2022-10-17,Apartment,True,36.6,717.34,830.9,19.6,6,6.38,5
365,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-06,Apartment,False,60.5,693.24,853.03,11.46,32,5.55,3
366,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-06,Apartment,False,73.0,1057.91,1247.47,14.49,22,5.93,4
367,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-05-15,Apartment,False,47.4,776.29,891.42,16.38,10,5.62,6
368,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-10-29,Apartment,True,78.3,1364.94,1567.65,17.43,22,5.93,4
369,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-16,Room,False,22.9,293.02,399.29,12.8,32,5.55,3
370,Prenzlauer Berg,Pankow,True,2022,2022-12-27,Apartment,False,61.6,999.98,1157.15,16.23,12,6.0,4
371,Neukölln,Neukölln,True,2022,2022-07-30,Room,True,26.0,518.78,623.07,19.95,18,5.1,7
372,Mitte,Mitte,True,2022,2022-12-31,Apartment,False,41.3,746.5,854.9,18.08,6,6.38,5
373,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-05-18,Apartment,False,68.8,1005.68,1206.55,14.62,22,5.93,4
374,Lichtenberg,Lichtenberg,False,2022,2022-09-21,Room,False,22.9,316.16,420.35,13.81,24,4.88,3
375,Steglitz,Steglitz-Zehlendorf,False,2022,2022-01-02,Room,False,19.2,275.94,390.67,14.37,32,5.55,3
376,Steglitz,Steglitz-Zehlendorf,False,2022,2022-10-01,Room,False,22.9,317.48,455.73,13.86,32,5.55,3
377,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-06-22,Room,False,17.0,267.22,404.5,15.72,19,5.62,4
378,Wedding,Mitte,True,2022,2022-01-25,Apartment,False,59.3,698.7,877.45,11.78,16,5.03,5
379,Mitte,Mitte,True,2022,2022-08-14,Room,False,20.4,367.69,506.28,18.02,6,6.38,5
380,Moabit,Mitte,True,2022,2022-11-29,Room,False,16.8,267.33,373.27,15.91,18,5.25,5
381,Neukölln,Neukölln,True,2022,2022-07-10,Room,False,17.8,278.19,389.46,15.63,18,5.1,7
382,Lichtenberg,Lichtenberg,False,2022,2022-12-02,Apartment,True,54.8,729.34,872.41,13.31,24,4.88,3
383,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-01-05,Apartment,True,58.8,1018.35,1195.45,17.32,10,5.62,6
384,Mitte,Mitte,True,2022,2022-02-06,Apartment,False,84.4,1412.27,1624.87,16.73,6,6.38,5
385,Prenzlauer Berg,Pankow,True,2022,2022-03-12,Room,False,15.4,270.83,410.47,17.59,12,6.0,4
386,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-09-29,Apartment,False,41.7,641.44,746.88,15.38,19,5.62,4
387,Pankow,Pankow,False,2022,2022-03-19,Room,False,20.2,287.36,415.62,14.23,25,5.4,3
388,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-03-05,Apartment,False,45.9,694.9,810.84,15.14,19,5.62,4
389,Pankow,Pankow,False,2022,2022-05-08,Apartment,True,56.5,835.07,1003.45,14.78,25,5.4,3
390,Wedding,Mitte,True,2022,2022-12-04,Apartment,False,49.2,643.2,762.47,13.07,16,5.03,5
391,Neukölln,Neukölln,True,2022,2022-05-03,Room,False,16.6,249.48,378.56,15.03,18,5.1,7
392,Moabit,Mitte,True,2022,2022-07-04,Room,True,22.9,410.97,511.51,17.95,18,5.25,5
393,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-30,Room,False,22.0,361.82,492.55,16.45,22,5.93,4
394,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-09-17,Room,True,17.7,333.24,468.76,18.83,10,5.62,6
395,Neukölln,Neukölln,True,2022,2022-10-02,Apartment,False,55.8,759.0,897.06,13.6,18,5.1,7
396,Wedding,Mitte,True,2022,2022-10-02,Apartment,True,50.5,738.64,896.57,14.63,16,5.03,5
397,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-12-24,Room,False,25.7,442.99,545.97,17.24,22,5.93,4
398,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-08-21,Apartment,False,37.9,496.39,602.17,13.1,19,5.62,4
399,Pankow,Pankow,False,2022,2022-12-26,Apartment,True,72.1,1043.08,1262.06,14.47,25,5.4,3
400,Mitte,Mitte,True,2022,2022-03-27,Room,False,21.3,423.9,556.33,19.9,6,6.38,5
401,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-01-16,Room,False,17.8,315.98,450.69,17.75,22,5.93,4
402,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-08-22,Apartment,True,38.2,725.29,819.62,18.99,22,5.93,4
403,Wedding,Mitte,True,2022,2022-02-22,Room,False,21.9,306.36,417.84,13.99,16,5.03,5
404,Pankow,Pankow,False,2022,2022-01-24,Apartment,True,72.0,977.86,1151.46,13.58,25,5.4,3
405,Moabit,Mitte,True,2022,2022-12-02,Room,False,16.5,272.92,374.51,16.54,18,5.25,5
406,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-03-03,Room,True,26.8,523.37,649.09,19.53,19,5.62,4
407,Wedding,Mitte,True,2022,2022-08-27,Apartment,True,46.2,665.69,793.24,14.41,16,5.03,5
408,Neukölln,Neukölln,True,2022,2022-06-05,Apartment,True,39.3,626.86,731.49,15.95,18,5.1,7
409,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-11,Apartment,False,64.6,729.89,929.85,11.3,32,5.55,3
410,Steglitz,Steglitz-Zehlendorf,False,2022,2022-04-30,Apartment,False,47.3,487.99,618.97,10.32,32,5.55,3
411,Wedding,Mitte,True,2022,2022-12-03,Room,False,26.3,400.59,500.66,15.23,16,5.03,5
412,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-09-09,Apartment,False,40.2,571.45,676.55,14.22,19,5.62,4
413,Mitte,Mitte,True,2022,2022-07-31,Apartment,True,49.0,922.56,1077.45,18.83,6,6.38,5
414,Steglitz,Steglitz-Zehlendorf,False,2022,2022-11-23,Apartment,False,72.4,830.78,1037.47,11.47,32,5.55,3
415,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-05-14,Room,False,20.1,349.92,460.57,17.41,19,5.62,4
416,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-04-30,Apartment,False,76.6,1087.07,1302.12,14.19,22,5.93,4
417,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-06-10,Apartment,True,73.5,1252.0,1458.14,17.03,10,5.62,6
418,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-02-16,Room,True,24.8,479.58,617.94,19.34,19,5.62,4
419,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-03-17,Apartment,True,70.2,1349.55,1572.15,19.22,14,5.85,6
420,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-03-31,Apartment,False,54.8,773.66,919.92,14.12,10,5.62,6
421,Mitte,Mitte,True,2022,2022-02-22,Apartment,False,62.8,1075.11,1231.18,17.12,6,6.38,5
422,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-12-18,Room,True,24.9,496.67,614.7,19.95,14,5.85,6
423,Lichtenberg,Lichtenberg,False,2022,2022-04-12,Apartment,True,64.3,895.98,1108.01,13.93,24,4.88,3
424,Lichtenberg,Lichtenberg,False,2022,2022-08-25,Room,True,26.7,433.02,534.94,16.22,24,4.88,3
425,Mitte,Mitte,True,2022,2022-12-16,Room,False,25.5,479.29,580.62,18.8,6,6.38,5
426,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-14,Room,True,16.6,323.68,425.24,19.5,19,5.62,4
427,Pankow,Pankow,False,2022,2022-03-12,Room,True,19.8,317.56,430.15,16.04,25,5.4,3
428,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-01-10,Room,False,21.4,355.21,491.31,16.6,19,5.62,4
429,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-07-18,Apartment,True,62.2,1131.05,1308.45,18.18,19,5.62,4
430,Neukölln,Neukölln,True,2022,2022-08-30,Room,True,17.1,339.69,442.33,19.86,18,5.1,7
431,Wedding,Mitte,True,2022,2022-05-04,Room,False,17.3,234.35,345.5,13.55,16,5.03,5
432,Neukölln,Neukölln,True,2022,2022-10-22,Apartment,False,71.9,988.47,1222.36,13.75,18,5.1,7
433,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-12-24,Room,False,25.8,399.74,526.4,15.49,19,5.62,4
434,Charlottenburg,Charlottenburg-Wilmersdorf,True,2022,2022-04-07,Apartment,True,70.0,1381.03,1584.51,19.73,22,5.93,4
435,Moabit,Mitte,True,2022,2022-09-02,Apartment,True,36.9,567.29,656.51,15.37,18,5.25,5
436,Mitte,Mitte,True,2022,2022-06-15,Room,False,25.3,471.62,579.61,18.64,6,6.38,5
437,Mitte,Mitte,True,2022,2022-07-06,Room,False,26.8,532.7,670.79,19.88,6,6.38,5
438,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-03-11,Room,False,19.5,320.69,434.27,16.45,10,5.62,6
439,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-12-29,Apartment,False,67.0,1046.49,1226.42,15.62,14,5.85,6
440,Wedding,Mitte,True,2022,2022-03-31,Apartment,False,74.3,856.1,1073.8,11.52,16,5.03,5
441,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-10-21,Room,False,15.8,266.03,408.73,16.84,19,5.62,4
442,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-11-10,Apartment,False,63.4,845.68,1016.0,13.34,19,5.62,4
443,Prenzlauer Berg,Pankow,True,2022,2022-06-13,Apartment,True,59.8,1100.82,1263.01,18.41,12,6.0,4
444,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-06-21,Apartment,False,76.1,1227.44,1460.03,16.13,14,5.85,6
445,Moabit,Mitte,True,2022,2022-01-25,Room,True,23.7,440.64,573.06,18.59,18,5.25,5
446,Schöneberg,Tempelhof-Schöneberg,True,2022,2022-06-29,Room,False,16.3,261.97,401.65,16.07,19,5.62,4
447,Wedding,Mitte,True,2022,2022-04-26,Room,False,25.0,360.93,495.05,14.44,16,5.03,5
448,Kreuzberg,Friedrichshain-Kreuzberg,True,2022,2022-02-23,Apartment,False,36.7,525.4,622.11,14.32,14,5.85,6
449,Friedrichshain,Friedrichshain-Kreuzberg,True,2022,2022-02-17,Room,False,16.3,266.96,409.34,16.38,10,5.62,6
