listing_id,district_id,district_name,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,sample_size_total
538,2,Friedrichshain,Apartment,Yes,36,693,803,420
539,2,Friedrichshain,Apartment,No,35,586,690,420
540,2,Friedrichshain,Apartment,No,51,835,978,420
541,2,Friedrichshain,Apartment,No,48,840,994,420
542,2,Friedrichshain,Apartment,Yes,43,832,966,420
543,2,Friedrichshain,Apartment,No,55,812,988,420
544,2,Friedrichshain,Apartment,No,43,765,910,420
545,2,Friedrichshain,Apartment,No,43,687,839,420
546,2,Friedrichshain,Apartment,No,34,583,687,420
547,2,Friedrichshain,Apartment,No,46,705,856,420
548,2,Friedrichshain,Apartment,No,54,920,1088,420
549,2,Friedrichshain,Apartment,No,28,414,509,420
550,2,Friedrichshain,Apartment,No,43,627,760,420
551,2,Friedrichshain,Apartment,No,54,918,1095,420
552,2,Friedrichshain,Apartment,No,57,818,1019,420
553,2,Friedrichshain,Apartment,No,63,1083,1305,420
554,2,Friedrichshain,Apartment,No,55,802,962,420
555,2,Friedrichshain,Apartment,No,52,805,975,420
556,2,Friedrichshain,Apartment,No,50,724,886,420
557,2,Friedrichshain,Apartment,Yes,67,1416,1641,420
558,2,Friedrichshain,Apartment,No,42,673,800,420
559,2,Friedrichshain,Apartment,Yes,64,1287,1508,420
560,2,Friedrichshain,Apartment,Yes,44,975,1113,420
561,2,Friedrichshain,Apartment,No,62,979,1188,420
562,2,Friedrichshain,Apartment,No,31,528,619,420
563,2,Friedrichshain,Apartment,No,39,696,810,420
564,2,Friedrichshain,Apartment,No,49,706,868,420
565,2,Friedrichshain,Apartment,No,45,717,867,420
566,2,Friedrichshain,Apartment,No,49,819,965,420
567,2,Friedrichshain,Apartment,No,52,886,1052,420
568,2,Friedrichshain,Apartment,No,55,793,989,420
569,2,Friedrichshain,Apartment,No,47,678,816,420
570,2,Friedrichshain,Apartment,Yes,51,918,1080,420
571,2,Friedrichshain,Apartment,Yes,59,1089,1269,420
572,2,Friedrichshain,Apartment,No,48,856,1022,420
573,2,Friedrichshain,Apartment,No,51,808,973,420
574,2,Friedrichshain,Apartment,No,57,851,1035,420
575,2,Friedrichshain,Apartment,No,60,964,1144,420
576,2,Friedrichshain,Apartment,No,58,875,1053,420
577,2,Friedrichshain,Apartment,No,28,465,553,420
578,2,Friedrichshain,Apartment,No,61,1025,1215,420
579,2,Friedrichshain,Apartment,No,65,1091,1294,420
580,2,Friedrichshain,Apartment,No,76,1099,1345,420
581,2,Friedrichshain,Apartment,Yes,55,1130,1290,420
582,2,Friedrichshain,Apartment,No,58,1012,1211,420
583,2,Friedrichshain,Apartment,No,59,1066,1253,420
584,2,Friedrichshain,Apartment,No,48,874,1042,420
585,2,Friedrichshain,Apartment,No,31,479,585,420
586,2,Friedrichshain,Apartment,No,67,1062,1276,420
587,2,Friedrichshain,Apartment,No,65,1184,1409,420
588,2,Friedrichshain,Apartment,No,55,954,1150,420
589,2,Friedrichshain,Apartment,No,50,885,1059,420
590,2,Friedrichshain,Apartment,No,50,893,1068,420
591,2,Friedrichshain,Apartment,Yes,59,1239,1405,420
592,2,Friedrichshain,Apartment,No,28,454,549,420
593,2,Friedrichshain,Apartment,No,43,667,815,420
594,2,Friedrichshain,Apartment,No,57,879,1082,420
595,2,Friedrichshain,Apartment,No,63,975,1189,420
596,2,Friedrichshain,Apartment,Yes,58,1278,1447,420
597,2,Friedrichshain,Apartment,Yes,62,1312,1528,420
598,2,Friedrichshain,Apartment,No,61,1022,1217,420
599,2,Friedrichshain,Apartment,No,50,796,950,420
600,2,Friedrichshain,Apartment,Yes,43,793,946,420
601,2,Friedrichshain,Apartment,No,29,424,524,420
602,2,Friedrichshain,Apartment,No,55,942,1099,420
603,2,Friedrichshain,Apartment,No,33,503,617,420
604,2,Friedrichshain,Apartment,No,43,774,926,420
605,2,Friedrichshain,Apartment,No,49,745,921,420
606,2,Friedrichshain,Apartment,No,28,468,561,420
607,2,Friedrichshain,Apartment,No,28,466,546,420
608,2,Friedrichshain,Apartment,No,54,919,1101,420
609,2,Friedrichshain,Apartment,No,58,957,1126,420
610,2,Friedrichshain,Apartment,No,58,1009,1194,420
611,2,Friedrichshain,Apartment,No,44,740,890,420
612,2,Friedrichshain,Apartment,No,47,732,883,420
613,2,Friedrichshain,Apartment,No,48,847,991,420
614,2,Friedrichshain,Apartment,No,54,932,1088,420
615,2,Friedrichshain,Apartment,No,36,636,760,420
616,2,Friedrichshain,Apartment,No,42,750,898,420
617,2,Friedrichshain,Apartment,No,57,836,1018,420
618,2,Friedrichshain,Apartment,No,51,808,980,420
619,2,Friedrichshain,Apartment,Yes,64,1452,1680,420
620,2,Friedrichshain,Apartment,No,67,1146,1339,420
621,2,Friedrichshain,Apartment,No,59,856,1066,420
622,2,Friedrichshain,Apartment,No,66,1076,1285,420
623,2,Friedrichshain,Apartment,No,45,710,864,420
624,2,Friedrichshain,Apartment,Yes,37,738,867,420
625,2,Friedrichshain,Apartment,Yes,59,1194,1369,420
626,2,Friedrichshain,Apartment,No,38,646,761,420
627,2,Friedrichshain,Apartment,No,57,983,1172,420
628,2,Friedrichshain,Apartment,Yes,41,814,935,420
629,2,Friedrichshain,Apartment,No,48,757,896,420
630,2,Friedrichshain,Apartment,No,59,965,1170,420
631,2,Friedrichshain,Apartment,No,49,797,955,420
632,2,Friedrichshain,Apartment,No,40,667,794,420
633,2,Friedrichshain,Apartment,No,52,884,1062,420
634,2,Friedrichshain,Apartment,No,59,1026,1237,420
635,2,Friedrichshain,Apartment,No,60,887,1056,420
636,2,Friedrichshain,Apartment,Yes,59,1141,1331,420
637,2,Friedrichshain,Apartment,No,37,530,653,420
638,2,Friedrichshain,Apartment,Yes,34,773,869,420
639,2,Friedrichshain,Apartment,No,54,940,1108,420
640,2,Friedrichshain,Apartment,No,55,853,1017,420
641,2,Friedrichshain,Apartment,No,51,881,1026,420
642,2,Friedrichshain,Apartment,Yes,32,725,835,420
643,2,Friedrichshain,Apartment,No,52,943,1104,420
644,2,Friedrichshain,Apartment,No,55,836,996,420
645,2,Friedrichshain,Apartment,No,67,1113,1344,420
646,2,Friedrichshain,Apartment,No,59,993,1190,420
647,2,Friedrichshain,Apartment,No,42,754,887,420
648,2,Friedrichshain,Apartment,Yes,37,825,930,420
649,2,Friedrichshain,Apartment,Yes,42,779,914,420
650,2,Friedrichshain,Apartment,No,77,1176,1433,420
651,2,Friedrichshain,Apartment,No,50,876,1038,420
652,2,Friedrichshain,Apartment,No,48,769,910,420
653,2,Friedrichshain,Apartment,Yes,35,635,760,420
654,2,Friedrichshain,Apartment,Yes,49,1070,1217,420
655,2,Friedrichshain,Apartment,No,33,530,624,420
656,2,Friedrichshain,Apartment,Yes,58,1217,1388,420
657,2,Friedrichshain,Apartment,No,57,987,1168,420
658,2,Friedrichshain,Apartment,No,52,893,1065,420
659,2,Friedrichshain,Apartment,Yes,41,849,980,420
660,2,Friedrichshain,Apartment,No,58,833,1012,420
661,2,Friedrichshain,Apartment,Yes,37,721,846,420
662,2,Friedrichshain,Apartment,No,59,867,1034,420
663,2,Friedrichshain,Apartment,No,77,1138,1378,420
664,2,Friedrichshain,Apartment,Yes,49,1100,1239,420
665,2,Friedrichshain,Apartment,Yes,44,873,1029,420
666,2,Friedrichshain,Apartment,No,68,1230,1440,420
667,2,Friedrichshain,Apartment,No,44,728,874,420
668,2,Friedrichshain,Apartment,No,61,931,1147,420
669,2,Friedrichshain,Apartment,No,52,790,937,420
670,2,Friedrichshain,Apartment,Yes,41,769,893,420
671,2,Friedrichshain,Apartment,No,53,850,1020,420
672,2,Friedrichshain,Apartment,No,59,1022,1204,420
673,2,Friedrichshain,Apartment,No,50,871,1031,420
674,2,Friedrichshain,Apartment,No,63,953,1139,420
675,2,Friedrichshain,Apartment,No,63,953,1133,420
676,2,Friedrichshain,Apartment,No,47,848,995,420
677,2,Friedrichshain,Apartment,No,57,891,1086,420
678,2,Friedrichshain,Apartment,No,57,964,1164,420
679,2,Friedrichshain,Apartment,No,31,496,586,420
680,2,Friedrichshain,Apartment,No,56,972,1147,420
681,2,Friedrichshain,Apartment,No,44,800,934,420
682,2,Friedrichshain,Apartment,No,52,807,953,420
683,2,Friedrichshain,Apartment,Yes,60,1294,1482,420
684,2,Friedrichshain,Apartment,No,38,590,718,420
685,2,Friedrichshain,Apartment,Yes,46,908,1066,420
686,2,Friedrichshain,Apartment,Yes,58,1321,1502,420
687,2,Friedrichshain,Apartment,No,73,1067,1313,420
688,2,Friedrichshain,Apartment,Yes,64,1198,1407,420
689,2,Friedrichshain,Apartment,Yes,60,1162,1366,420
690,2,Friedrichshain,Apartment,No,34,500,609,420
691,2,Friedrichshain,Apartment,No,59,1038,1237,420
692,2,Friedrichshain,Apartment,Yes,50,1009,1177,420
693,2,Friedrichshain,Apartment,Yes,60,1155,1332,420
694,2,Friedrichshain,Apartment,No,57,894,1098,420
695,2,Friedrichshain,Apartment,No,57,980,1183,420
696,2,Friedrichshain,Apartment,No,61,993,1172,420
697,2,Friedrichshain,Apartment,No,60,950,1158,420
698,2,Friedrichshain,Apartment,Yes,62,1113,1335,420
699,2,Friedrichshain,Apartment,Yes,34,727,837,420
700,2,Friedrichshain,Apartment,No,48,871,1025,420
701,2,Friedrichshain,Apartment,Yes,60,1127,1322,420
702,2,Friedrichshain,Apartment,No,57,906,1105,420
703,2,Friedrichshain,Apartment,Yes,46,889,1043,420
704,2,Friedrichshain,Apartment,No,42,734,873,420
705,2,Friedrichshain,Apartment,No,67,1200,1424,420
706,2,Friedrichshain,Apartment,No,55,798,965,420
707,2,Friedrichshain,Apartment,No,40,671,806,420
708,2,Friedrichshain,Apartment,No,36,573,696,420
709,2,Friedrichshain,Apartment,No,46,784,915,420
710,2,Friedrichshain,Apartment,Yes,32,632,738,420
711,2,Friedrichshain,Apartment,No,65,982,1203,420
712,2,Friedrichshain,Apartment,No,69,1015,1223,420
713,2,Friedrichshain,Apartment,No,56,816,981,420
714,2,Friedrichshain,Apartment,No,51,927,1086,420
715,2,Friedrichshain,Apartment,No,63,1007,1203,420
716,2,Friedrichshain,Apartment,No,64,983,1187,420
717,2,Friedrichshain,Apartment,Yes,41,867,1002,420
718,2,Friedrichshain,Apartment,No,40,585,727,420
719,2,Friedrichshain,Apartment,No,45,751,900,420
720,2,Friedrichshain,Apartment,No,49,753,928,420
721,2,Friedrichshain,Apartment,No,62,1061,1250,420
722,2,Friedrichshain,Apartment,No,38,585,718,420
723,2,Friedrichshain,Apartment,No,59,892,1090,420
724,2,Friedrichshain,Apartment,No,56,953,1110,420
725,2,Friedrichshain,Apartment,Yes,34,684,790,420
726,2,Friedrichshain,Apartment,No,58,1024,1218,420
727,2,Friedrichshain,Apartment,Yes,52,954,1138,420
728,2,Friedrichshain,Apartment,No,50,802,959,420
729,2,Friedrichshain,Apartment,No,73,1230,1476,420
730,2,Friedrichshain,Apartment,No,69,1012,1254,420
731,2,Friedrichshain,Apartment,No,43,662,785,420
732,2,Friedrichshain,Apartment,Yes,44,887,1032,420
733,2,Friedrichshain,Apartment,Yes,45,1018,1173,420
734,2,Friedrichshain,Apartment,Yes,55,1209,1387,420
735,2,Friedrichshain,Apartment,Yes,58,1252,1439,420
736,2,Friedrichshain,Apartment,No,37,540,671,420
737,2,Friedrichshain,Apartment,No,65,1000,1229,420
738,2,Friedrichshain,Apartment,Yes,80,1696,1949,420
739,2,Friedrichshain,Apartment,No,36,616,730,420
740,2,Friedrichshain,Apartment,Yes,60,1267,1438,420
741,2,Friedrichshain,Apartment,No,45,723,860,420
742,2,Friedrichshain,Apartment,No,62,1011,1209,420
743,2,Friedrichshain,Apartment,No,46,778,913,420
744,2,Friedrichshain,Apartment,No,69,1031,1234,420
745,2,Friedrichshain,Apartment,No,61,1070,1246,420
746,2,Friedrichshain,Apartment,No,56,866,1034,420
747,2,Friedrichshain,Apartment,No,85,1337,1631,420
748,2,Friedrichshain,Apartment,No,67,1169,1406,420
749,2,Friedrichshain,Apartment,No,50,786,964,420
750,2,Friedrichshain,Apartment,No,56,996,1170,420
751,2,Friedrichshain,Apartment,Yes,54,1018,1198,420
752,2,Friedrichshain,Apartment,Yes,85,1874,2163,420
753,2,Friedrichshain,Apartment,No,77,1151,1378,420
754,2,Friedrichshain,Apartment,No,38,649,759,420
755,2,Friedrichshain,Apartment,No,64,1047,1230,420
756,2,Friedrichshain,Apartment,No,63,906,1127,420
757,2,Friedrichshain,Apartment,No,43,633,771,420
758,2,Friedrichshain,Apartment,No,37,619,724,420
759,2,Friedrichshain,Apartment,Yes,35,664,779,420
760,2,Friedrichshain,Apartment,No,45,744,885,420
761,2,Friedrichshain,Apartment,No,74,1265,1502,420
762,2,Friedrichshain,Apartment,Yes,57,1136,1324,420
763,2,Friedrichshain,Apartment,No,40,669,792,420
764,2,Friedrichshain,Apartment,No,53,789,946,420
765,2,Friedrichshain,Apartment,No,62,938,1132,420
766,2,Friedrichshain,Apartment,Yes,49,881,1021,420
767,2,Friedrichshain,Apartment,No,83,1395,1644,420
768,2,Friedrichshain,Apartment,Yes,39,700,826,420
769,2,Friedrichshain,Apartment,No,56,989,1161,420
770,2,Friedrichshain,Apartment,No,57,995,1163,420
771,2,Friedrichshain,Apartment,Yes,42,832,980,420
772,2,Friedrichshain,Apartment,No,51,771,950,420
773,2,Friedrichshain,Apartment,No,62,1126,1332,420
774,2,Friedrichshain,Apartment,No,28,409,505,420
775,2,Friedrichshain,Apartment,No,29,440,530,420
776,2,Friedrichshain,Apartment,No,59,860,1047,420
777,2,Friedrichshain,Apartment,No,63,1079,1266,420
778,2,Friedrichshain,Apartment,No,67,1135,1323,420
779,2,Friedrichshain,Apartment,No,59,973,1174,420
780,2,Friedrichshain,Apartment,Yes,60,1247,1451,420
781,2,Friedrichshain,Apartment,No,53,788,963,420
782,2,Friedrichshain,Apartment,No,69,1191,1395,420
783,2,Friedrichshain,Apartment,Yes,56,1254,1438,420
784,2,Friedrichshain,Apartment,Yes,58,1226,1415,420
785,2,Friedrichshain,Apartment,Yes,40,810,931,420
786,2,Friedrichshain,Apartment,No,57,861,1032,420
787,2,Friedrichshain,Apartment,No,48,860,1002,420
788,2,Friedrichshain,Apartment,No,35,512,621,420
789,2,Friedrichshain,Apartment,No,58,1014,1209,420
790,2,Friedrichshain,Apartment,Yes,64,1229,1441,420
791,2,Friedrichshain,Apartment,No,38,573,686,420
792,2,Friedrichshain,Apartment,No,41,684,821,420
793,2,Friedrichshain,Apartment,No,59,1023,1192,420
794,2,Friedrichshain,Apartment,No,60,1025,1214,420
795,2,Friedrichshain,Apartment,No,56,810,981,420
796,2,Friedrichshain,Apartment,Yes,33,738,839,420
797,2,Friedrichshain,Apartment,No,56,857,1017,420
798,2,Friedrichshain,Apartment,Yes,56,1028,1199,420
799,2,Friedrichshain,Apartment,Yes,61,1351,1534,420
800,2,Friedrichshain,Apartment,No,59,854,1025,420
801,2,Friedrichshain,Apartment,No,52,906,1065,420
802,2,Friedrichshain,Apartment,No,50,846,987,420
803,2,Friedrichshain,Apartment,No,59,1023,1228,420
804,2,Friedrichshain,Apartment,No,68,1141,1365,420
805,2,Friedrichshain,Apartment,Yes,55,1143,1330,420
806,2,Friedrichshain,Apartment,Yes,65,1306,1508,420
807,2,Friedrichshain,Apartment,Yes,58,1305,1483,420
808,2,Friedrichshain,Apartment,No,35,574,700,420
809,2,Friedrichshain,Apartment,No,60,1000,1190,420
810,2,Friedrichshain,Apartment,No,63,1071,1266,420
811,2,Friedrichshain,Apartment,No,76,1298,1528,420
812,2,Friedrichshain,Apartment,No,52,776,947,420
813,2,Friedrichshain,Apartment,No,59,951,1156,420
814,2,Friedrichshain,Apartment,No,41,614,754,420
815,2,Friedrichshain,Apartment,Yes,71,1566,1819,420
816,2,Friedrichshain,Apartment,No,62,1019,1213,420
817,2,Friedrichshain,Apartment,Yes,55,1060,1240,420
818,2,Friedrichshain,Apartment,No,38,633,741,420
819,2,Friedrichshain,Apartment,No,51,747,926,420
820,2,Friedrichshain,Apartment,No,47,838,978,420
821,2,Friedrichshain,Apartment,Yes,60,1159,1375,420
822,2,Friedrichshain,Apartment,Yes,42,758,897,420
823,2,Friedrichshain,Apartment,No,52,919,1079,420
824,2,Friedrichshain,Apartment,Yes,57,1039,1236,420
825,2,Friedrichshain,Apartment,No,50,730,879,420
826,2,Friedrichshain,Apartment,No,43,696,820,420
827,2,Friedrichshain,Apartment,Yes,49,1113,1288,420
828,2,Friedrichshain,Apartment,No,49,787,955,420
829,2,Friedrichshain,Apartment,No,38,579,693,420
830,2,Friedrichshain,Apartment,No,39,613,724,420
831,2,Friedrichshain,Apartment,No,59,879,1085,420
832,2,Friedrichshain,Apartment,No,45,672,815,420
833,2,Friedrichshain,Apartment,No,59,1033,1226,420
834,2,Friedrichshain,Apartment,No,31,506,608,420
835,2,Friedrichshain,Apartment,No,51,746,901,420
836,2,Friedrichshain,Apartment,No,31,545,642,420
837,2,Friedrichshain,Apartment,No,73,1211,1461,420
838,2,Friedrichshain,Apartment,No,48,851,1006,420
839,2,Friedrichshain,Apartment,No,49,739,905,420
840,2,Friedrichshain,Apartment,No,62,1009,1224,420
841,2,Friedrichshain,Apartment,No,63,1003,1202,420
842,2,Friedrichshain,Apartment,No,48,832,974,420
843,2,Friedrichshain,Apartment,No,75,1219,1443,420
844,2,Friedrichshain,Apartment,No,72,1188,1428,420
845,2,Friedrichshain,Apartment,No,55,828,992,420
846,2,Friedrichshain,Apartment,Yes,39,733,851,420
847,2,Friedrichshain,Apartment,Yes,39,770,891,420
848,2,Friedrichshain,Apartment,No,55,806,997,420
849,2,Friedrichshain,Apartment,No,46,781,918,420
850,2,Friedrichshain,Apartment,No,58,1031,1206,420
851,2,Friedrichshain,Apartment,No,58,1003,1187,420
852,2,Friedrichshain,Apartment,No,67,1052,1266,420
853,2,Friedrichshain,Apartment,Yes,41,782,912,420
854,2,Friedrichshain,Apartment,Yes,44,889,1018,420
855,2,Friedrichshain,Apartment,Yes,28,584,680,420
856,2,Friedrichshain,Apartment,Yes,46,914,1049,420
857,2,Friedrichshain,Apartment,Yes,54,1131,1304,420
858,2,Friedrichshain,Apartment,No,28,456,535,420
859,2,Friedrichshain,Apartment,No,28,494,573,420
860,2,Friedrichshain,Apartment,No,73,1175,1382,420
861,2,Friedrichshain,Apartment,No,45,753,885,420
862,2,Friedrichshain,Apartment,Yes,56,1107,1281,420
863,2,Friedrichshain,Apartment,No,46,800,954,420
864,2,Friedrichshain,Apartment,Yes,56,1159,1333,420
865,2,Friedrichshain,Apartment,No,53,922,1085,420
866,2,Friedrichshain,Apartment,Yes,68,1227,1454,420
867,2,Friedrichshain,Apartment,No,51,854,1010,420
868,2,Friedrichshain,Apartment,Yes,55,1216,1409,420
869,2,Friedrichshain,Apartment,Yes,41,791,906,420
870,2,Friedrichshain,Apartment,Yes,63,1351,1559,420
871,2,Friedrichshain,Apartment,No,45,723,861,420
872,2,Friedrichshain,Apartment,Yes,49,1080,1224,420
873,2,Friedrichshain,Apartment,No,60,873,1049,420
874,2,Friedrichshain,Apartment,No,50,834,1013,420
875,2,Friedrichshain,Apartment,No,53,810,986,420
876,2,Friedrichshain,Apartment,Yes,28,605,696,420
877,2,Friedrichshain,Apartment,Yes,41,815,959,420
878,2,Friedrichshain,Apartment,No,73,1308,1553,420
879,2,Friedrichshain,Apartment,No,42,632,764,420
880,2,Friedrichshain,Apartment,No,45,793,945,420
881,2,Friedrichshain,Apartment,No,30,488,586,420
882,2,Friedrichshain,Apartment,No,55,882,1041,420
883,2,Friedrichshain,Apartment,Yes,63,1235,1445,420
884,2,Friedrichshain,Apartment,Yes,53,1193,1365,420
885,2,Friedrichshain,Apartment,No,61,970,1141,420
886,2,Friedrichshain,Apartment,Yes,55,1210,1369,420
887,2,Friedrichshain,Apartment,Yes,38,702,815,420
888,2,Friedrichshain,Apartment,No,81,1181,1456,420
889,2,Friedrichshain,Apartment,No,53,871,1027,420
890,2,Friedrichshain,Apartment,No,49,812,986,420
891,2,Friedrichshain,Apartment,No,29,421,518,420
892,2,Friedrichshain,Apartment,No,42,677,815,420
893,2,Friedrichshain,Apartment,Yes,58,1141,1341,420
894,2,Friedrichshain,Apartment,No,33,535,637,420
895,2,Friedrichshain,Apartment,No,45,681,824,420
896,2,Friedrichshain,Apartment,Yes,64,1298,1489,420
897,2,Friedrichshain,Apartment,No,66,1161,1370,420
898,2,Friedrichshain,Apartment,Yes,46,892,1025,420
899,2,Friedrichshain,Apartment,No,54,887,1059,420
900,2,Friedrichshain,Apartment,No,57,908,1098,420
901,3,Kreuzberg,Apartment,No,53,903,1069,390
902,3,Kreuzberg,Apartment,No,57,837,1039,390
903,3,Kreuzberg,Apartment,No,45,703,844,390
904,3,Kreuzberg,Apartment,Yes,55,1204,1385,390
905,3,Kreuzberg,Apartment,No,36,527,640,390
906,3,Kreuzberg,Apartment,No,43,726,849,390
907,3,Kreuzberg,Apartment,Yes,38,705,813,390
908,3,Kreuzberg,Apartment,No,47,746,911,390
909,3,Kreuzberg,Apartment,Yes,34,689,810,390
910,3,Kreuzberg,Apartment,Yes,56,1056,1255,390
911,3,Kreuzberg,Apartment,No,55,919,1106,390
912,3,Kreuzberg,Apartment,No,60,979,1168,390
913,3,Kreuzberg,Apartment,Yes,61,1128,1325,390
914,3,Kreuzberg,Apartment,No,59,1036,1219,390
915,3,Kreuzberg,Apartment,No,50,878,1039,390
916,3,Kreuzberg,Apartment,No,56,865,1036,390
917,3,Kreuzberg,Apartment,No,51,872,1042,390
918,3,Kreuzberg,Apartment,Yes,57,1240,1418,390
919,3,Kreuzberg,Apartment,No,44,798,942,390
920,3,Kreuzberg,Apartment,No,62,1043,1223,390
921,3,Kreuzberg,Apartment,No,36,556,669,390
922,3,Kreuzberg,Apartment,No,59,876,1061,390
923,3,Kreuzberg,Apartment,No,57,829,993,390
924,3,Kreuzberg,Apartment,No,55,786,967,390
925,3,Kreuzberg,Apartment,Yes,46,823,988,390
926,3,Kreuzberg,Apartment,No,45,664,821,390
927,3,Kreuzberg,Apartment,No,50,721,884,390
928,3,Kreuzberg,Apartment,No,61,962,1161,390
929,3,Kreuzberg,Apartment,No,51,844,1027,390
930,3,Kreuzberg,Apartment,No,52,851,1026,390
931,3,Kreuzberg,Apartment,No,58,911,1076,390
932,3,Kreuzberg,Apartment,Yes,49,974,1143,390
933,3,Kreuzberg,Apartment,Yes,44,960,1087,390
934,3,Kreuzberg,Apartment,No,43,688,838,390
935,3,Kreuzberg,Apartment,No,28,435,525,390
936,3,Kreuzberg,Apartment,No,48,713,878,390
937,3,Kreuzberg,Apartment,No,45,666,805,390
938,3,Kreuzberg,Apartment,No,57,903,1065,390
939,3,Kreuzberg,Apartment,No,51,866,1035,390
940,3,Kreuzberg,Apartment,Yes,47,896,1061,390
941,3,Kreuzberg,Apartment,No,40,634,768,390
942,3,Kreuzberg,Apartment,No,43,752,901,390
943,3,Kreuzberg,Apartment,No,39,668,798,390
944,3,Kreuzberg,Apartment,No,48,734,907,390
945,3,Kreuzberg,Apartment,No,63,1111,1311,390
946,3,Kreuzberg,Apartment,No,74,1233,1466,390
947,3,Kreuzberg,Apartment,No,61,1072,1288,390
948,3,Kreuzberg,Apartment,Yes,29,614,708,390
949,3,Kreuzberg,Apartment,No,41,707,850,390
950,3,Kreuzberg,Apartment,No,44,644,802,390
951,3,Kreuzberg,Apartment,No,63,977,1183,390
952,3,Kreuzberg,Apartment,No,57,946,1132,390
953,3,Kreuzberg,Apartment,No,32,552,659,390
954,3,Kreuzberg,Apartment,No,46,697,853,390
955,3,Kreuzberg,Apartment,No,55,967,1153,390
956,3,Kreuzberg,Apartment,No,40,623,765,390
957,3,Kreuzberg,Apartment,No,47,671,812,390
958,3,Kreuzberg,Apartment,No,28,401,489,390
959,3,Kreuzberg,Apartment,No,37,569,701,390
960,3,Kreuzberg,Apartment,Yes,54,973,1149,390
961,3,Kreuzberg,Apartment,No,52,754,925,390
962,3,Kreuzberg,Apartment,Yes,85,1654,1920,390
963,3,Kreuzberg,Apartment,No,57,877,1068,390
964,3,Kreuzberg,Apartment,Yes,43,955,1099,390
965,3,Kreuzberg,Apartment,No,56,862,1031,390
966,3,Kreuzberg,Apartment,No,54,814,993,390
967,3,Kreuzberg,Apartment,No,49,838,1001,390
968,3,Kreuzberg,Apartment,No,53,870,1024,390
969,3,Kreuzberg,Apartment,No,55,805,991,390
970,3,Kreuzberg,Apartment,No,60,1038,1206,390
971,3,Kreuzberg,Apartment,No,41,624,757,390
972,3,Kreuzberg,Apartment,Yes,68,1494,1715,390
973,3,Kreuzberg,Apartment,No,42,688,826,390
974,3,Kreuzberg,Apartment,No,52,819,969,390
975,3,Kreuzberg,Apartment,Yes,44,821,960,390
976,3,Kreuzberg,Apartment,Yes,49,1000,1176,390
977,3,Kreuzberg,Apartment,No,67,1039,1248,390
978,3,Kreuzberg,Apartment,No,56,945,1116,390
979,3,Kreuzberg,Apartment,No,56,825,1013,390
980,3,Kreuzberg,Apartment,Yes,41,871,1014,390
981,3,Kreuzberg,Apartment,No,73,1217,1423,390
982,3,Kreuzberg,Apartment,No,52,798,969,390
983,3,Kreuzberg,Apartment,Yes,48,883,1022,390
984,3,Kreuzberg,Apartment,No,57,918,1102,390
985,3,Kreuzberg,Apartment,No,54,884,1063,390
986,3,Kreuzberg,Apartment,No,41,716,847,390
987,3,Kreuzberg,Apartment,No,39,602,739,390
988,3,Kreuzberg,Apartment,No,62,1080,1290,390
989,3,Kreuzberg,Apartment,No,69,1108,1340,390
990,3,Kreuzberg,Apartment,No,36,591,718,390
991,3,Kreuzberg,Apartment,No,40,676,812,390
992,3,Kreuzberg,Apartment,No,67,1073,1311,390
993,3,Kreuzberg,Apartment,Yes,46,950,1093,390
